accession,domain_number,subaccession,domain_begin,domain_end
PF02465,FliD_N,C1A585,12,113
PF02465,FliD_N,B2A819,8,103
PF02465,FliD_N,B2A823,8,103
PF02465,FliD_N,E3DR10,11,107
PF02465,FliD_N,L0KDH5,10,107
PF02465,FliD_N,D9QTN9,11,108
PF02465,FliD_N,Q2RZA7,15,109
PF02465,FliD_N,A0L3S0,13,108
PF02465,FliD_N,H1XP98,12,107
PF02465,FliD_N,D6Z6P1,13,110
PF02465,FliD_N,F8A866,16,110
PF02465,FliD_N,C0QA29,13,108
PF02465,FliD_N,K0NRW1,53,148
PF02465,FliD_N,I5B5A1,13,109
PF02465,FliD_N,A8ERB3,13,115
PF02465,FliD_N,D5V7A0,18,116
PF02465,FliD_N,D1B250,17,110
PF02465,FliD_N,Q30U48,12,107
PF02465,FliD_N,E0UT90,11,107
PF02465,FliD_N,D3UGM5,8,104
PF02465,FliD_N,F8KTH3,13,109
PF02465,FliD_N,FLID,13,109
PF02465,FliD_N,C5ZWT4,16,108
PF02465,FliD_N,Q7MAM3,13,109
PF02465,FliD_N,FLID,13,112
PF02465,FliD_N,C6BZV2,27,123
PF02465,FliD_N,M1WX40,30,125
PF02465,FliD_N,Q6MQ71,15,106
PF02465,FliD_N,F3YVJ7,16,112
PF02465,FliD_N,T2GGE6,24,120
PF02465,FliD_N,C6BXM4,32,128
PF02465,FliD_N,E1QJH1,24,115
PF02465,FliD_N,C7LR59,21,117
PF02465,FliD_N,F3Z0G1,17,113
PF02465,FliD_N,M1WL21,18,114
PF02465,FliD_N,C6C1R6,16,112
PF02465,FliD_N,Q1MRV9,16,111
PF02465,FliD_N,Q313H5,17,113
PF02465,FliD_N,Q72DR6,16,111
PF02465,FliD_N,F2LVR1,13,107
PF02465,FliD_N,Q6AMN7,11,106
PF02465,FliD_N,M1PDH1,11,106
PF02465,FliD_N,C8WZ11,20,112
PF02465,FliD_N,A6Q2P7,13,110
PF02465,FliD_N,F0S153,13,110
PF02465,FliD_N,C0QRT8,13,110
PF02465,FliD_N,FLID,14,107
PF02465,FliD_N,D3SMT9,15,104
PF02465,FliD_N,F8C448,13,103
PF02465,FliD_N,B5YGA9,12,106
PF02465,FliD_N,S0EYN2,8,104
PF02465,FliD_N,Q2IQN2,12,106
PF02465,FliD_N,W0REC5,13,114
PF02465,FliD_N,W0J3R9,11,106
PF02465,FliD_N,B1ZRP1,13,109
PF02465,FliD_N,W0HU58,11,105
PF02465,FliD_N,FLID,11,106
PF02465,FliD_N,FLID,11,106
PF02465,FliD_N,K0CDJ1,11,106
PF02465,FliD_N,A0A0H2W3V7,11,106
PF02465,FliD_N,Q7N5J5,11,106
PF02465,FliD_N,D3VC84,11,106
PF02465,FliD_N,M1S8Q1,11,106
PF02465,FliD_N,Q6D6F5,11,116
PF02465,FliD_N,T1HQU1,11,104
PF02465,FliD_N,U3U1Q5,12,106
PF02465,FliD_N,A8AF97,11,106
PF02465,FliD_N,G0AIL8,11,107
PF02465,FliD_N,Q1LCL3,11,107
PF02465,FliD_N,Q1LL30,23,119
PF02465,FliD_N,Q0JYN0,11,107
PF02465,FliD_N,W8X515,10,105
PF02465,FliD_N,Q2L175,10,106
PF02465,FliD_N,Q7VYD9,10,105
PF02465,FliD_N,Q1LBH5,11,107
PF02465,FliD_N,W0HST2,2,99
PF02465,FliD_N,I0AMR0,11,107
PF02465,FliD_N,I6YY12,11,107
PF02465,FliD_N,C8WT49,32,129
PF02465,FliD_N,A4G682,7,103
PF02465,FliD_N,F9ZN83,10,106
PF02465,FliD_N,C7M1N5,40,135
PF02465,FliD_N,D9SF10,12,110
PF02465,FliD_N,D5CN22,14,106
PF02465,FliD_N,U5N7I0,11,107
PF02465,FliD_N,A1WR42,12,108
PF02465,FliD_N,A9BQ50,12,107
PF02465,FliD_N,I0HPU5,11,107
PF02465,FliD_N,A2SJT0,10,106
PF02465,FliD_N,H5WJG8,11,107
PF02465,FliD_N,B1Y379,11,107
PF02465,FliD_N,Q221C0,11,107
PF02465,FliD_N,C4KAR2,10,106
PF02465,FliD_N,Q7NVN7,11,105
PF02465,FliD_N,Q7NRA7,10,105
PF02465,FliD_N,G2IWX6,10,104
PF02465,FliD_N,D6ZKC8,35,140
PF02465,FliD_N,C1DCR5,10,105
PF02465,FliD_N,Q3SII3,6,102
PF02465,FliD_N,Q2Y9C9,10,108
PF02465,FliD_N,A1K917,9,104
PF02465,FliD_N,H0Q1E9,11,107
PF02465,FliD_N,S6BUN3,10,106
PF02465,FliD_N,S6ALB1,6,102
PF02465,FliD_N,Q82UA1,9,105
PF02465,FliD_N,C6WV81,9,105
PF02465,FliD_N,D7DQ09,10,106
PF02465,FliD_N,Q1GZT6,11,107
PF02465,FliD_N,C6XAR6,11,107
PF02465,FliD_N,D0KYF4,23,120
PF02465,FliD_N,Q3J8M3,9,106
PF02465,FliD_N,D5BV76,9,106
PF02465,FliD_N,D2UAA1,13,110
PF02465,FliD_N,E6WSR7,9,106
PF02465,FliD_N,Q8P9C5,10,107
PF02465,FliD_N,G7UMY1,9,106
PF02465,FliD_N,F6IIW1,23,120
PF02465,FliD_N,B2JJ58,31,129
PF02465,FliD_N,Q63PQ3,32,128
PF02465,FliD_N,Q63M01,33,129
PF02465,FliD_N,Q5ZVV2,10,107
PF02465,FliD_N,Q3J1T9,14,109
PF02465,FliD_N,H2FT05,11,108
PF02465,FliD_N,Q6LW28,6,103
PF02465,FliD_N,Q6LTP9,10,107
PF02465,FliD_N,Q5E3P1,10,107
PF02465,FliD_N,FLID,10,107
PF02465,FliD_N,FLID2,11,106
PF02465,FliD_N,A4VKN6,9,106
PF02465,FliD_N,S6AH19,9,106
PF02465,FliD_N,F6A8I6,12,109
PF02465,FliD_N,Q88ES7,11,108
PF02465,FliD_N,H8L3D4,52,149
PF02465,FliD_N,Q884Y5,13,112
PF02465,FliD_N,A4VJE6,11,109
PF02465,FliD_N,A1S803,10,107
PF02465,FliD_N,Q8ECA8,10,107
PF02465,FliD_N,Q12PM3,10,107
PF02465,FliD_N,Q3IDX1,10,106
PF02465,FliD_N,D4ZI97,10,107
PF02465,FliD_N,Q085N7,10,107
PF02465,FliD_N,E1SUP6,10,107
PF02465,FliD_N,K6ZNP4,10,111
PF02465,FliD_N,G4QHW1,10,111
PF02465,FliD_N,Q5QZT2,11,111
PF02465,FliD_N,F2K0H4,10,110
PF02465,FliD_N,L0GT07,9,106
PF02465,FliD_N,G4T1M1,11,108
PF02465,FliD_N,F9ZZE7,10,107
PF02465,FliD_N,B8GT45,10,105
PF02465,FliD_N,Q0AAT0,11,108
PF02465,FliD_N,A1WUC9,19,116
PF02465,FliD_N,M5DU33,11,108
PF02465,FliD_N,M1F732,11,108
PF02465,FliD_N,Q2SCW2,11,107
PF02465,FliD_N,E1VPJ9,11,108
PF02465,FliD_N,H8GMU7,11,108
PF02465,FliD_N,I1YKN1,10,107
PF02465,FliD_N,K0C4J8,10,107
PF02465,FliD_N,G2IK90,13,111
PF02465,FliD_N,D4Z5M0,16,113
PF02465,FliD_N,M4SIG2,5,102
PF02465,FliD_N,Q5NPT5,42,140
PF02465,FliD_N,Q1GNZ5,13,111
PF02465,FliD_N,D5BS35,13,108
PF02465,FliD_N,A0KIY6,11,111
PF02465,FliD_N,B3PGR3,24,122
PF02465,FliD_N,W0DZG7,13,111
PF02465,FliD_N,D3RUL8,13,111
PF02465,FliD_N,I3Y757,13,111
PF02465,FliD_N,K4KHN7,14,112
PF02465,FliD_N,Q21IM1,14,112
PF02465,FliD_N,C5BRZ4,14,112
PF02465,FliD_N,M4U8R0,11,108
PF02465,FliD_N,Q1IMG3,14,110
PF02465,FliD_N,E8X612,19,114
PF02465,FliD_N,C1F8I7,15,113
PF02465,FliD_N,E8WW74,15,113
PF02465,FliD_N,E8UWZ2,15,113
PF02465,FliD_N,I3ZEG3,15,113
PF02465,FliD_N,I0HQM1,4,100
PF02465,FliD_N,B9TKJ8,11,107
PF02465,FliD_N,B9TK80,10,104
PF02465,FliD_N,F6AKJ9,8,102
PF02465,FliD_N,A8AKF6,2,100
PF02465,FliD_N,A1T0K4,2,98
PF02465,FliD_N,E0SHV1,26,121
PF02465,FliD_N,Q8Y934,8,107
PF02465,FliD_N,A0A6L8PGK2,21,115
PF02465,FliD_N,Q81FF2,22,115
PF02465,FliD_N,H2FTI8,2,91
PF02465,FliD_N,Q12I13,5,98
PF02465,FliD_N,E1SLE1,4,100
PF02465,FliD_N,A0LT48,36,131
PF02465,FliD_N,I4ESX6,12,107
PF02465,FliD_N,A6W8H4,14,108
PF02465,FliD_N,R4M109,10,107
PF02465,FliD_N,I0HIK3,1,96
PF02465,FliD_N,G8S7L8,11,108
PF02465,FliD_N,D2S9N2,11,107
PF02465,FliD_N,C6WJR8,9,105
PF02465,FliD_N,U5WE78,9,104
PF02465,FliD_N,H6RTE4,11,106
PF02465,FliD_N,A1SEQ5,11,106
PF02465,FliD_N,C7R0K8,10,105
PF02465,FliD_N,F8A5F6,9,104
PF02465,FliD_N,F4GYT6,11,106
PF02465,FliD_N,A5G8W9,11,107
PF02465,FliD_N,Q748G5,11,107
PF02465,FliD_N,Q39YI7,11,107
PF02465,FliD_N,B8CYT6,10,104
PF02465,FliD_N,E6SLP3,8,104
PF02465,FliD_N,D3F3Y5,11,108
PF02465,FliD_N,D1C177,14,110
PF02465,FliD_N,C9RAZ6,11,107
PF02465,FliD_N,D5XCU7,9,105
PF02465,FliD_N,F0SMJ8,12,103
PF02465,FliD_N,D8PFL7,10,106
PF02465,FliD_N,Q2LT38,13,116
PF02465,FliD_N,B8FJS1,12,115
PF02465,FliD_N,I0IGJ2,12,108
PF02465,FliD_N,D2R3T9,12,108
PF02465,FliD_N,Q7UU79,12,108
PF00459,Inositol_P,Q9ZDN0,1,258
PF00459,Inositol_P,O66669,1,253
PF00459,Inositol_P,Q9RTQ3,2,263
PF00459,Inositol_P,Q9VAG9,8,297
PF00459,Inositol_P,BPNT1,8,303
PF00459,Inositol_P,IMPA3,56,338
PF00459,Inositol_P,Q9VFP6,64,361
PF00459,Inositol_P,INPP,56,382
PF00459,Inositol_P,INPP,56,378
PF00459,Inositol_P,Q55507,9,285
PF00459,Inositol_P,Q9R6X9,3,285
PF00459,Inositol_P,O84779,40,320
PF00459,Inositol_P,DPNP,42,343
PF00459,Inositol_P,MET22,41,353
PF00459,Inositol_P,DPNPH,44,369
PF00459,Inositol_P,DPNP2,38,341
PF00459,Inositol_P,DPNP,44,349
PF00459,Inositol_P,DPNP1,38,345
PF00459,Inositol_P,SUHB,3,262
PF00459,Inositol_P,Q9ZBG8,4,275
PF00459,Inositol_P,P74542,24,277
PF00459,Inositol_P,HIS7,82,338
PF00459,Inositol_P,P73806,4,263
PF00459,Inositol_P,BSUHB,6,261
PF00459,Inositol_P,SUHB,3,266
PF00459,Inositol_P,SUHB,7,286
PF00459,Inositol_P,SUHB,12,281
PF00459,Inositol_P,Q9RJF5,13,269
PF00459,Inositol_P,IMPA,2,266
PF00459,Inositol_P,QUTG,9,319
PF00459,Inositol_P,QAX,10,331
PF00459,Inositol_P,INM1,4,289
PF00459,Inositol_P,INM2,7,287
PF00459,Inositol_P,IMP1,6,271
PF00459,Inositol_P,Q9VP62,275,544
PF00459,Inositol_P,IMPA1,5,271
PF00459,Inositol_P,IMPA2,16,282
PF00459,Inositol_P,IMPA1,10,277
PF00459,Inositol_P,Q9VUW2,9,277
PF00459,Inositol_P,Q9VUW4,8,273
PF00459,Inositol_P,Q9VUW1,7,280
PF00459,Inositol_P,IMPL1,83,353
PF00459,Inositol_P,SUHB,13,279
PF24606,CEMIP_beta-hel,A0A1W1V9Q1,204,394
PF24606,CEMIP_beta-hel,D2VXV2,543,731
PF24606,CEMIP_beta-hel,D2VQN5,678,866
PF24606,CEMIP_beta-hel,A9UQH9,1978,2159
PF24606,CEMIP_beta-hel,A0A078AJC8,1948,2133
PF24606,CEMIP_beta-hel,A0A8I3NLP2,2400,2588
PF24606,CEMIP_beta-hel,A0A559QT33,217,414
PF24606,CEMIP_beta-hel,A0A6I4SZV1,244,452
PF24606,CEMIP_beta-hel,A0A940G0E3,257,474
PF24606,CEMIP_beta-hel,A0A6I4SVB0,85,302
PF24606,CEMIP_beta-hel,A0A4T3EYI0,245,463
PF24606,CEMIP_beta-hel,A0A0T2QG99,266,484
PF24606,CEMIP_beta-hel,A0A844ZL79,266,484
PF24606,CEMIP_beta-hel,A0A940FKG9,264,474
PF24606,CEMIP_beta-hel,A0A6I4SW88,35,243
PF24606,CEMIP_beta-hel,A0A6I4SV05,243,451
PF24606,CEMIP_beta-hel,A0A844YVD9,262,471
PF24606,CEMIP_beta-hel,A0A844YTV6,232,439
PF24606,CEMIP_beta-hel,A0A7V8SWK9,61,274
PF24606,CEMIP_beta-hel,A0A3A1PAI0,264,475
PF24606,CEMIP_beta-hel,A0A0F7KZ46,263,471
PF24606,CEMIP_beta-hel,A0A4V4U8L7,267,480
PF24606,CEMIP_beta-hel,A0A4Q0YS90,378,586
PF24606,CEMIP_beta-hel,A0A934RHM9,414,606
PF24606,CEMIP_beta-hel,A0A2T4VDC7,575,772
PF24606,CEMIP_beta-hel,A1ZQL1,404,605
PF24606,CEMIP_beta-hel,A0A8J4Q1N3,274,494
PF24606,CEMIP_beta-hel,A0A8J4Q5F0,267,481
PF24606,CEMIP_beta-hel,F0ZML5,275,491
PF24606,CEMIP_beta-hel,Q55D62,305,521
PF24606,CEMIP_beta-hel,F4Q020,268,482
PF24606,CEMIP_beta-hel,A0A151ZB31,271,485
PF24606,CEMIP_beta-hel,Y7365,286,501
PF24606,CEMIP_beta-hel,F0ZUU5,288,503
PF24606,CEMIP_beta-hel,A0A151ZCC7,271,486
PF24606,CEMIP_beta-hel,A0A8J4PSP1,1188,1403
PF24606,CEMIP_beta-hel,D3BV42,282,495
PF24606,CEMIP_beta-hel,D3B157,1137,1346
PF24606,CEMIP_beta-hel,A0A8W8MZV4,460,649
PF24606,CEMIP_beta-hel,A0A8B8D7L3,348,549
PF24606,CEMIP_beta-hel,A0A8W8MWE8,437,639
PF24606,CEMIP_beta-hel,A0A8W8NM56,433,636
PF24606,CEMIP_beta-hel,V4AS36,412,615
PF24606,CEMIP_beta-hel,A0A433UDW7,324,524
PF24606,CEMIP_beta-hel,A0A3S1HB92,448,648
PF24606,CEMIP_beta-hel,A0A433T2L3,310,512
PF24606,CEMIP_beta-hel,R7UMD6,261,468
PF24606,CEMIP_beta-hel,A0A8S4Q4E3,420,633
PF24606,CEMIP_beta-hel,A0A8J7NFT0,503,717
PF24606,CEMIP_beta-hel,A0A8C4QLA5,536,750
PF24606,CEMIP_beta-hel,E4WVE7,569,777
PF24606,CEMIP_beta-hel,A0A6P5AI20,424,637
PF24606,CEMIP_beta-hel,A0A6P4YVM6,425,639
PF24606,CEMIP_beta-hel,A0A8K0EE25,504,718
PF24606,CEMIP_beta-hel,A0A9J7NB30,149,362
PF24606,CEMIP_beta-hel,A0A4W4GE81,511,726
PF24606,CEMIP_beta-hel,H3CZP7,518,734
PF24606,CEMIP_beta-hel,A0A3Q2I5C7,515,729
PF24606,CEMIP_beta-hel,A0A8B9NEI8,428,642
PF24606,CEMIP_beta-hel,A0A8C8SYG6,535,749
PF24606,CEMIP_beta-hel,A0A9D3TAJ9,398,612
PF24606,CEMIP_beta-hel,A0A2P6NIW8,251,453
PF24606,CEMIP_beta-hel,A0A2P6NG73,267,457
PF24606,CEMIP_beta-hel,D2VJH3,282,479
PF24606,CEMIP_beta-hel,D2VTE7,274,470
PF24606,CEMIP_beta-hel,D2VTR2,279,472
PF24606,CEMIP_beta-hel,A0A0M0JHU4,305,511
PF24606,CEMIP_beta-hel,A0A1Y2BK94,352,560
PF24606,CEMIP_beta-hel,A0A662Y0L0,231,421
PF24606,CEMIP_beta-hel,A0A1V9YTQ4,231,422
PF24606,CEMIP_beta-hel,A0A5B1B945,319,522
PF24606,CEMIP_beta-hel,A0A517TFJ1,375,585
PF24606,CEMIP_beta-hel,A0A5C5VY95,358,568
PF24606,CEMIP_beta-hel,A0A517TIC4,376,586
PF24606,CEMIP_beta-hel,A0A5B9P3Y3,306,512
PF24606,CEMIP_beta-hel,A0A3E1RF49,363,578
PF24606,CEMIP_beta-hel,A0A4Q7NYA9,362,565
PF24606,CEMIP_beta-hel,A0A221KJZ9,293,494
PF12183,NotI,A9WI40,15,247
PF12183,NotI,Q28NA7,66,303
PF12183,NotI,Q5LUK6,66,303
PF10461,Peptidase_S68,L8YE09,364,396
PF10461,Peptidase_S68,PIDD1,426,458
PF10461,Peptidase_S68,U3IZX7,381,414
PF10461,Peptidase_S68,U3K7C1,412,445
PF10461,Peptidase_S68,G1KZ72,409,440
PF10461,Peptidase_S68,G3NPM2,511,552
PF10461,Peptidase_S68,M3ZNR1,456,497
PF10461,Peptidase_S68,H2SXA6,415,437
PF10461,Peptidase_S68,H3BYD4,361,394
PF08331,QueG_DUF1730,I3YH89,68,147
PF08331,QueG_DUF1730,D3RRU4,66,145
PF08331,QueG_DUF1730,V4J8F7,82,161
PF08331,QueG_DUF1730,L0GX77,72,151
PF08331,QueG_DUF1730,A1WUU2,58,137
PF08331,QueG_DUF1730,W0DYK9,65,143
PF08331,QueG_DUF1730,H8GPY8,65,144
PF08331,QueG_DUF1730,F9ZXJ4,64,143
PF08331,QueG_DUF1730,G4T0W3,64,143
PF08331,QueG_DUF1730,K0C2M4,63,142
PF08331,QueG_DUF1730,Q609D3,66,145
PF08331,QueG_DUF1730,Q88DC7,63,141
PF08331,QueG_DUF1730,QUEG,70,148
PF08331,QueG_DUF1730,M5DVI1,69,147
PF08331,QueG_DUF1730,G4QJ99,64,142
PF08331,QueG_DUF1730,Q3IFX3,63,141
PF08331,QueG_DUF1730,A1SZL6,71,149
PF08331,QueG_DUF1730,QUEG,58,136
PF08331,QueG_DUF1730,Q6LM24,32,110
PF08331,QueG_DUF1730,C4L9N5,62,140
PF08331,QueG_DUF1730,A0KGR5,99,177
PF08331,QueG_DUF1730,I2BDN2,62,140
PF08331,QueG_DUF1730,H2G0J0,61,139
PF08331,QueG_DUF1730,J7UAY3,62,146
PF08331,QueG_DUF1730,Q7MYT6,70,154
PF08331,QueG_DUF1730,E1SRU7,63,141
PF08331,QueG_DUF1730,D4ZBN3,74,157
PF08331,QueG_DUF1730,Q12RA3,72,155
PF08331,QueG_DUF1730,Q086Y2,106,189
PF08331,QueG_DUF1730,QUEG,72,155
PF08331,QueG_DUF1730,A1S8X1,65,148
PF08331,QueG_DUF1730,K0CBI4,58,137
PF08331,QueG_DUF1730,Q21H96,60,144
PF08331,QueG_DUF1730,C5BRI3,75,155
PF08331,QueG_DUF1730,K4KMG4,66,152
PF08331,QueG_DUF1730,M1F9C4,52,130
PF08331,QueG_DUF1730,B3PDD5,87,170
PF08331,QueG_DUF1730,B8GNC1,65,144
PF08331,QueG_DUF1730,D0KZJ3,59,138
PF08331,QueG_DUF1730,H8L0U0,98,177
PF08331,QueG_DUF1730,G2IZE8,67,146
PF08331,QueG_DUF1730,Q7NRG1,67,145
PF08331,QueG_DUF1730,C1DBT4,98,177
PF08331,QueG_DUF1730,D8J021,42,129
PF08331,QueG_DUF1730,G0ADC9,63,152
PF08331,QueG_DUF1730,Q0KE28,86,174
PF08331,QueG_DUF1730,Q1LR16,69,153
PF08331,QueG_DUF1730,W8X8G3,59,143
PF08331,QueG_DUF1730,I0HP85,64,148
PF08331,QueG_DUF1730,H5WR15,53,137
PF08331,QueG_DUF1730,A2SHE4,52,136
PF08331,QueG_DUF1730,F5Y3N8,52,136
PF08331,QueG_DUF1730,A1WIL1,49,137
PF08331,QueG_DUF1730,A9BN59,49,137
PF08331,QueG_DUF1730,Q21T93,65,149
PF08331,QueG_DUF1730,Q128D1,64,151
PF08331,QueG_DUF1730,A1VLG0,32,119
PF08331,QueG_DUF1730,B1Y406,63,147
PF08331,QueG_DUF1730,D5CR32,77,155
PF08331,QueG_DUF1730,Q2Y602,82,160
PF08331,QueG_DUF1730,Q1H1J0,63,142
PF08331,QueG_DUF1730,Q3SIQ2,147,226
PF08331,QueG_DUF1730,S6BI27,64,142
PF08331,QueG_DUF1730,S6B5A1,69,148
PF08331,QueG_DUF1730,D7DII8,67,151
PF08331,QueG_DUF1730,C6WUZ5,63,147
PF08331,QueG_DUF1730,C6XDA4,69,153
PF08331,QueG_DUF1730,D9SDS5,66,145
PF08331,QueG_DUF1730,G7USF6,66,145
PF08331,QueG_DUF1730,E6WU96,81,159
PF08331,QueG_DUF1730,Q0AB66,56,134
PF08331,QueG_DUF1730,Q3JE80,66,145
PF08331,QueG_DUF1730,I1YIS0,65,144
PF08331,QueG_DUF1730,C4ZKM0,75,152
PF08331,QueG_DUF1730,Q5P217,74,151
PF08331,QueG_DUF1730,A1K4V7,64,141
PF08331,QueG_DUF1730,D1C7R6,60,136
PF08331,QueG_DUF1730,A9F3M6,76,151
PF08331,QueG_DUF1730,H8MT39,58,129
PF08331,QueG_DUF1730,Q1AR96,62,134
PF08331,QueG_DUF1730,D2R4T2,61,135
PF08331,QueG_DUF1730,Q7UQM6,57,135
PF08331,QueG_DUF1730,E8R5X0,63,155
PF08331,QueG_DUF1730,L0DEN8,57,131
PF08331,QueG_DUF1730,F0SP23,56,135
PF08331,QueG_DUF1730,D5STR4,55,132
PF08331,QueG_DUF1730,S0EY00,60,139
PF08331,QueG_DUF1730,A0L843,68,146
PF08331,QueG_DUF1730,F8KXF2,57,131
PF08331,QueG_DUF1730,D6YVS8,53,127
PF08331,QueG_DUF1730,I3TGZ0,83,159
PF08331,QueG_DUF1730,D5BNK6,66,142
PF08331,QueG_DUF1730,D9QFD5,57,133
PF08331,QueG_DUF1730,Q0ATH3,55,131
PF08331,QueG_DUF1730,Q9A2C7,70,146
PF08331,QueG_DUF1730,B4RBA4,62,138
PF08331,QueG_DUF1730,F8J8N4,51,127
PF08331,QueG_DUF1730,A7HPJ0,68,144
PF08331,QueG_DUF1730,A8LMW5,58,134
PF08331,QueG_DUF1730,Q16DZ9,57,136
PF08331,QueG_DUF1730,Q1GCS8,60,138
PF08331,QueG_DUF1730,D5ANY6,54,130
PF08331,QueG_DUF1730,S5Y2V4,90,167
PF08331,QueG_DUF1730,Q28VS1,58,134
PF08331,QueG_DUF1730,W8RQN2,57,134
PF08331,QueG_DUF1730,Q3IYQ7,62,136
PF08331,QueG_DUF1730,A1B4D7,64,140
PF08331,QueG_DUF1730,Q2RXR1,64,140
PF08331,QueG_DUF1730,A5FY71,59,134
PF08331,QueG_DUF1730,Q5FR11,117,192
PF08331,QueG_DUF1730,A9HBJ5,66,147
PF08331,QueG_DUF1730,Q0BVF9,75,151
PF08331,QueG_DUF1730,F2J6U4,53,129
PF08331,QueG_DUF1730,A6WYK0,66,142
PF08331,QueG_DUF1730,Q92SP4,71,147
PF08331,QueG_DUF1730,B9JZB4,74,150
PF08331,QueG_DUF1730,B8EJ74,37,119
PF08331,QueG_DUF1730,B8IMS3,61,137
PF08331,QueG_DUF1730,G4R994,61,137
PF08331,QueG_DUF1730,B2IDU1,62,146
PF08331,QueG_DUF1730,E0TI55,85,161
PF08331,QueG_DUF1730,V6F0M3,54,130
PF08331,QueG_DUF1730,Q1GP49,62,139
PF08331,QueG_DUF1730,Q2GBV8,62,139
PF08331,QueG_DUF1730,F6IGA6,62,148
PF08331,QueG_DUF1730,Q2N6W3,63,140
PF08331,QueG_DUF1730,W0AGC3,87,158
PF08331,QueG_DUF1730,M4S1Z8,66,142
PF08331,QueG_DUF1730,G2IJG5,62,138
PF08331,QueG_DUF1730,Q89WH3,78,154
PF08331,QueG_DUF1730,A4YJM4,11,87
PF08331,QueG_DUF1730,A7IGB1,62,143
PF08331,QueG_DUF1730,E3HYR5,71,147
PF08331,QueG_DUF1730,A8I1X5,125,202
PF08331,QueG_DUF1730,V5SAZ5,79,155
PF08331,QueG_DUF1730,Q6MM28,59,134
PF08331,QueG_DUF1730,D1CFG3,64,140
PF08331,QueG_DUF1730,D9RXZ5,58,135
PF08331,QueG_DUF1730,F4LWE2,54,135
PF08331,QueG_DUF1730,C8WS72,58,139
PF08331,QueG_DUF1730,Q189A8,53,124
PF08331,QueG_DUF1730,F2JJA1,54,124
PF08331,QueG_DUF1730,B3QWB9,47,119
PF08331,QueG_DUF1730,Q67MF6,59,137
PF08331,QueG_DUF1730,A6TU90,54,131
PF08331,QueG_DUF1730,A8MEX5,54,132
PF08331,QueG_DUF1730,K8E359,59,138
PF08331,QueG_DUF1730,Q38ZP1,55,135
PF08331,QueG_DUF1730,QUEG,55,137
PF08331,QueG_DUF1730,A0A2H6CVR9,55,137
PF08331,QueG_DUF1730,Q5L2R3,57,135
PF08331,QueG_DUF1730,Q65M51,57,135
PF08331,QueG_DUF1730,QUEG,57,135
PF08331,QueG_DUF1730,E6TTI3,57,135
PF08331,QueG_DUF1730,Q9KE38,57,135
PF08331,QueG_DUF1730,D3FV53,57,135
PF08331,QueG_DUF1730,U5L8Z9,57,135
PF08331,QueG_DUF1730,N0AVL7,57,135
PF08331,QueG_DUF1730,K0J464,57,135
PF08331,QueG_DUF1730,C0Z694,61,139
PF08331,QueG_DUF1730,H6NSM9,81,159
PF08331,QueG_DUF1730,L0EHE2,63,141
PF08331,QueG_DUF1730,F2EZY1,57,135
PF08331,QueG_DUF1730,Q8CUM2,57,135
PF08331,QueG_DUF1730,I0JJX2,57,135
PF08331,QueG_DUF1730,QUEG,63,141
PF08331,QueG_DUF1730,Q5HN80,56,134
PF08331,QueG_DUF1730,Q5WI04,57,135
PF08331,QueG_DUF1730,B9E7X1,56,134
PF08331,QueG_DUF1730,Q8R956,56,130
PF08331,QueG_DUF1730,QUEG,55,132
PF08331,QueG_DUF1730,Q5M457,54,131
PF08331,QueG_DUF1730,Q8E145,54,133
PF08331,QueG_DUF1730,Q8DTK8,53,132
PF08331,QueG_DUF1730,L0K5R4,56,135
PF08331,QueG_DUF1730,D9QSE4,56,131
PF08331,QueG_DUF1730,A5GHL8,64,135
PF08331,QueG_DUF1730,Q7V9E2,66,138
PF08331,QueG_DUF1730,Q7VEK5,62,135
PF08331,QueG_DUF1730,QUEG,61,133
PF08331,QueG_DUF1730,QUEG,75,147
PF08331,QueG_DUF1730,U5QIV1,55,128
PF08331,QueG_DUF1730,QUEG,56,129
PF08331,QueG_DUF1730,QUEG,58,130
PF08331,QueG_DUF1730,Q2JLB0,47,121
PF08331,QueG_DUF1730,K9UH96,57,131
PF08331,QueG_DUF1730,K9S9W5,57,131
PF08331,QueG_DUF1730,K9TIL4,56,130
PF08331,QueG_DUF1730,K9U246,83,157
PF08331,QueG_DUF1730,K9W326,56,130
PF08331,QueG_DUF1730,K9XDD9,55,129
PF08331,QueG_DUF1730,K9Q805,60,134
PF08331,QueG_DUF1730,Q8YMJ0,73,147
PF08331,QueG_DUF1730,K9V8M4,60,134
PF08331,QueG_DUF1730,K9R7T4,59,133
PF08331,QueG_DUF1730,K7WY72,60,134
PF08331,QueG_DUF1730,K8GPX4,65,139
PF08331,QueG_DUF1730,K9SQ84,55,133
PF08331,QueG_DUF1730,K9YQ25,59,133
PF08331,QueG_DUF1730,K9SPL2,57,131
PF08331,QueG_DUF1730,K9Z7Q0,59,133
PF08331,QueG_DUF1730,K9XX60,59,133
PF08331,QueG_DUF1730,B7JV32,59,133
PF08331,QueG_DUF1730,K9TB05,57,131
PF08331,QueG_DUF1730,B7KL35,54,128
PF08331,QueG_DUF1730,B1WR45,73,147
PF08331,QueG_DUF1730,K9Y860,57,131
PF08331,QueG_DUF1730,QUEG,57,129
PF08331,QueG_DUF1730,QUEG,38,112
PF08331,QueG_DUF1730,K9RWI8,71,145
PF08331,QueG_DUF1730,B2UNG6,61,131
