accession,domain_number,subaccession,domain_begin,domain_end
PF24678,DUF7658,A0A2A6BPL4,913,1174
PF24678,DUF7658,A0A8S1GYB5,924,1189
PF24678,DUF7658,A0A158QYX4,928,1192
PF24678,DUF7658,A0A0D8XJX1,891,1161
PF24678,DUF7658,A0A158Q9K4,812,1069
PF24678,DUF7658,A0A915AK55,955,1224
PF24678,DUF7658,A0A158Q444,844,1101
PF24678,DUF7658,A0A4U8UMT6,945,1211
PF24678,DUF7658,A0A8S1HGE8,1039,1322
PF24678,DUF7658,A0A2A2JNG1,194,478
PF24678,DUF7658,A0A016RS01,958,1242
PF24678,DUF7658,A0A2A6CBJ9,927,1201
PF15932,DUF4748,G9MGX9,3,54
PF15932,DUF4748,M1WAD5,36,85
PF15932,DUF4748,Q4SNX2,73,123
PF15932,DUF4748,F6UBF7,68,118
PF15932,DUF4748,H0Z3X3,73,123
PF15932,DUF4748,T1GK06,15,63
PF15932,DUF4748,E1JGR3,6,55
PF15932,DUF4748,Q8MVA7,5,55
PF15932,DUF4748,Q16SY5,6,55
PF15932,DUF4748,C7YUX5,3,54
PF15932,DUF4748,K1WLY8,3,52
PF15932,DUF4748,S3DP47,3,54
PF15932,DUF4748,V5FY50,3,53
PF15932,DUF4748,H6BW78,3,54
PF15932,DUF4748,A0A2G7G1U5,3,54
PF15932,DUF4748,B8MDI1,3,54
PF15932,DUF4748,G2Y7P1,3,54
PF15932,DUF4748,T0JV37,3,53
PF15932,DUF4748,J3P344,3,51
PF15932,DUF4748,F7VX16,3,54
PF15932,DUF4748,G2QB91,3,54
PF23734,DUF7163,A0A3R7MED1,1,200
PF23734,DUF7163,V5ARA2,1,200
PF23734,DUF7163,F9W8J3,3,203
PF23734,DUF7163,Q57VD4,3,218
PF11579,DUF3238,A0A4Y1WDA8,1,193
PF11579,DUF3238,A0A6L8PJV2,1,193
PF11579,DUF3238,C0ZGN8,1,194
PF27622,DUF8356,A0AA37L8D4,55,417
PF27622,DUF8356,A0AAJ0EVL8,55,429
PF27622,DUF8356,A0AAD8XJJ1,55,425
PF27622,DUF8356,A0A9P9Q736,57,463
PF27622,DUF8356,A0A0G4LBA8,158,564
PF27622,DUF8356,A0A8K0X8S7,55,472
PF27622,DUF8356,A0A9P9AF97,55,459
PF27622,DUF8356,A0A9P9ACY9,61,504
PF27622,DUF8356,A0A5N5NI16,57,414
PF27622,DUF8356,J3NQD7,73,477
PF27622,DUF8356,A0A0C4E5S9,157,596
PF27622,DUF8356,A0AAE0K1W5,57,459
PF27622,DUF8356,A0AA40C2L1,57,466
PF27622,DUF8356,A0AAD9EP97,278,656
PF27622,DUF8356,A0AA40ASF9,65,481
PF27622,DUF8356,G2QMS6,65,484
PF27622,DUF8356,A0AAD4F784,58,477
PF27622,DUF8356,G2QMM4,58,467
PF27622,DUF8356,A0AA40EL40,87,473
PF27622,DUF8356,A0A175VYK3,58,456
PF27622,DUF8356,A0A151GDA2,59,435
PF27622,DUF8356,A0A1J7IUB7,59,473
PF27622,DUF8356,A0A420Y8V1,59,478
PF27622,DUF8356,A0A397HXH8,55,450
PF27622,DUF8356,A0A421D994,55,447
PF27622,DUF8356,A0A1L9TLX2,55,458
PF27622,DUF8356,A0A3D8R0B1,61,483
PF27622,DUF8356,Q5BA90,54,462
PF27622,DUF8356,A0A7R7XX04,55,439
PF27622,DUF8356,A0A1L9TEU0,60,444
PF27622,DUF8356,A0A1L9PSF1,55,437
PF27622,DUF8356,A0A2I2F9N8,55,449
PF27622,DUF8356,A0AAD4GRC6,54,443
PF27622,DUF8356,A0A2B7XNX6,55,448
PF27622,DUF8356,A0A5M3Z1B2,55,411
PF27622,DUF8356,A0A3D8R479,55,419
PF27622,DUF8356,A0AAD4CJ07,55,419
PF27622,DUF8356,A0A1F5LDU6,55,420
PF27622,DUF8356,A0A7R8AMV7,55,427
PF27622,DUF8356,A0A135LMW6,54,426
PF27622,DUF8356,A0A1L9VCB2,55,436
PF27622,DUF8356,A1DI11,53,427
PF27622,DUF8356,A0AAJ0MIP4,51,437
PF27622,DUF8356,A0AAE0HH42,54,437
PF27622,DUF8356,G2Q9Y6,54,429
PF27622,DUF8356,A0A9P9NQ64,62,440
PF27622,DUF8356,A0A094BD62,56,468
PF27622,DUF8356,A0A0C3D409,56,470
PF27622,DUF8356,A0A2J6RX62,52,464
PF27622,DUF8356,A0A8H8C931,56,470
PF27622,DUF8356,A0A2J6RQG1,55,476
PF27622,DUF8356,A0A3E2H444,56,409
PF27622,DUF8356,A0A1E1L547,61,438
PF27622,DUF8356,A0A9P9P2R3,55,450
PF27622,DUF8356,A0A9P9RJT9,55,455
PF18925,DUF5675,A0A1G5CFN3,4,128
PF18925,DUF5675,A0A1G5I4R5,41,165
PF18925,DUF5675,A0A1S5R3Y2,5,128
PF18925,DUF5675,F3LDF7,6,122
PF18925,DUF5675,A0A1I7IVZ4,7,130
PF18925,DUF5675,A0A0D6TMY3,4,121
PF18925,DUF5675,A0A6N4SQA5,4,122
PF18925,DUF5675,A0A1M4TDD5,4,120
PF18925,DUF5675,M7YE97,4,119
PF18925,DUF5675,K1L967,4,118
PF18925,DUF5675,A3UA46,4,121
PF18925,DUF5675,C8PDP8,4,125
PF18925,DUF5675,A0A1S6U5S8,4,126
PF18925,DUF5675,C8PII1,4,125
PF18925,DUF5675,S3X922,5,127
PF18925,DUF5675,G8R4D0,118,247
PF18925,DUF5675,G0IV21,180,304
PF18925,DUF5675,W7YBM8,4,134
PF18925,DUF5675,A0A1I6UAL0,5,135
PF18925,DUF5675,A0A239WBT5,4,133
PF18925,DUF5675,Q1IV74,4,117
PF18925,DUF5675,Q1ILU6,4,130
PF18925,DUF5675,A0A255U2Z2,4,123
PF18925,DUF5675,A0A1I2TM99,4,145
PF18925,DUF5675,A0A1I5JE88,4,138
PF18925,DUF5675,A0A1I2UEG9,4,130
PF18925,DUF5675,A0A0Q5TTP3,4,134
PF18925,DUF5675,A0A255SWJ5,4,121
PF18925,DUF5675,A0A1H7VA54,258,374
PF18925,DUF5675,B8FHZ7,1813,1940
PF18925,DUF5675,A0A1T4VGN1,12,128
PF18925,DUF5675,A0A142WRL7,12,128
PF18925,DUF5675,A0A1T4X7H9,6,122
PF18925,DUF5675,C6BUA1,5,122
PF23073,DUF7045,A0A7R8H7U9,383,466
PF23073,DUF7045,A0A6A4VQU7,407,511
PF23073,DUF7045,A0A1J1INB4,410,518
PF23073,DUF7045,A0A9J6C0H4,405,511
PF23073,DUF7045,A0A7T8H2Q7,284,377
PF23073,DUF7045,A0A8S1EUS9,383,479
PF23073,DUF7045,F1LIL7,381,479
PF23073,DUF7045,E3LRR7,398,496
PF23073,DUF7045,A0A2G5V0R3,381,479
PF23073,DUF7045,A0A2A6B5K1,381,482
PF23073,DUF7045,A0A0K0FBJ5,370,474
PF23073,DUF7045,A0A0K0EP35,346,451
PF23073,DUF7045,A0A090KZY5,347,451
PF23073,DUF7045,A0A915EHG6,138,245
PF23073,DUF7045,A0A6G0V273,378,478
PF23073,DUF7045,A0A7E4W7Z2,410,510
PF23073,DUF7045,A0A914Y8Z9,324,424
PF19677,DUF6179,A0A1G9UQM5,50,315
PF19677,DUF6179,A0A413G5J0,51,319
PF19677,DUF6179,A0A498CQK1,49,317
PF19677,DUF6179,B8I4R7,46,317
PF19677,DUF6179,A0A1M5VS82,36,306
PF19677,DUF6179,A0A1W2CKL4,33,298
PF19677,DUF6179,L1QK80,53,321
PF19677,DUF6179,D9SWP6,36,304
PF19677,DUF6179,U2DE90,46,316
PF19677,DUF6179,A0A174SDT8,34,299
PF19677,DUF6179,N9XJ74,34,295
PF19677,DUF6179,W6RZ85,52,323
PF19677,DUF6179,A0A1I7I1J0,50,321
PF19677,DUF6179,A0A2A7MMJ3,46,317
PF19677,DUF6179,A0A161WFM3,52,323
PF19677,DUF6179,C6PSW5,52,323
PF19677,DUF6179,A0A1I0XQK9,52,323
PF19677,DUF6179,A5HZK7,50,322
PF19677,DUF6179,K0B4C9,52,323
PF19677,DUF6179,A0A1M6NFZ3,48,319
PF19677,DUF6179,Q97DN8,55,324
PF19677,DUF6179,A0A2T0BDY0,52,323
PF19677,DUF6179,U5MTC3,52,323
PF19677,DUF6179,A0A1I1JHK7,52,323
PF19677,DUF6179,A0A1S8TVU5,50,321
PF19677,DUF6179,M1MT37,52,325
PF19677,DUF6179,A0A1V4I6R7,52,323
PF19677,DUF6179,F2JGD9,54,328
PF19677,DUF6179,T0PK25,52,323
PF19677,DUF6179,A0A410DSY4,50,321
PF19677,DUF6179,A0A1M4N5N9,49,321
PF19677,DUF6179,A0A2K2FEX0,49,321
PF19677,DUF6179,A0A151ANK0,49,321
PF19677,DUF6179,A0A1M6CYP4,56,328
PF19677,DUF6179,A0A265Q5A0,49,321
PF19677,DUF6179,A0A0N8NTR6,55,327
PF19677,DUF6179,A0A1S6IVV9,49,321
PF19677,DUF6179,H5Y5Z5,49,321
PF19677,DUF6179,A0A369BCX2,49,320
PF19677,DUF6179,A0A0L6U2R5,49,319
PF19677,DUF6179,H6LIZ5,49,320
PF19677,DUF6179,A0A3N5ZT86,49,320
PF19677,DUF6179,A0A0M2NN43,49,319
PF19677,DUF6179,A0A1G4FPP0,49,319
PF19677,DUF6179,A0A239I691,49,319
PF19677,DUF6179,E3PS93,49,319
PF19677,DUF6179,A0A136WF59,49,319
PF19677,DUF6179,J1H2M0,49,319
PF19677,DUF6179,A0A0L6JU25,50,320
PF19677,DUF6179,A0A0J1F9S9,49,321
PF19677,DUF6179,A0A371AYP8,11,284
PF19677,DUF6179,A0A371JAS5,11,288
PF19677,DUF6179,R9JPE1,10,279
PF19677,DUF6179,A0A3A9B2Q4,15,282
PF19677,DUF6179,R9KKM9,11,278
PF19677,DUF6179,A0A1I0R6W9,12,290
PF19677,DUF6179,A0A1M7G7E3,12,287
PF19677,DUF6179,A0A419T6K3,11,282
PF19677,DUF6179,A0A1I5BH58,21,291
PF19677,DUF6179,A0A416EQR0,11,283
PF19677,DUF6179,A9KS35,11,278
PF19677,DUF6179,A0A1M4ZKF4,11,278
PF19677,DUF6179,A0A1C7IKJ1,11,278
PF19677,DUF6179,A0A3N1XB44,11,280
PF19677,DUF6179,A0A1M7XWV7,11,281
PF19677,DUF6179,A0A1M6PNL4,11,280
PF19677,DUF6179,A0A1T5IPX3,51,326
PF19677,DUF6179,A0A0J1IHR5,57,331
PF19677,DUF6179,A0A317KXV9,57,331
PF19677,DUF6179,Q65J76,57,331
PF19677,DUF6179,A0A0A1MDW4,57,331
PF19677,DUF6179,A0A364K428,57,332
PF19677,DUF6179,A0A2V3WP81,57,332
PF19677,DUF6179,A0A024QHA1,57,332
PF19677,DUF6179,A0A1U9K4G4,57,332
PF19677,DUF6179,A0A0U2UYW4,61,336
PF19677,DUF6179,A0A235B8D7,57,331
PF19677,DUF6179,A0A401HS95,10,284
PF19677,DUF6179,A0A2W1LFE0,57,331
PF19677,DUF6179,H3SCM8,57,331
PF19677,DUF6179,S0FSV5,57,332
PF19677,DUF6179,A0A1V4ISU7,188,463
PF19677,DUF6179,A0A239BTB7,46,323
PF19677,DUF6179,A0A2T0BK99,8,282
PF19677,DUF6179,A5MZC9,15,289
PF19677,DUF6179,A0A1B6BGX7,50,320
PF19677,DUF6179,E7GA44,34,303
PF19677,DUF6179,A0A1C0BW57,43,310
PF19677,DUF6179,S1P261,19,265
PF19677,DUF6179,A0A242K7N2,17,277
PF19677,DUF6179,A0A430B6C0,16,259
PF20193,DUF6556,Q8DUR3,4,83
PF20193,DUF6556,A0A2X3VGQ5,4,83
PF20193,DUF6556,A0A380KY49,3,90
PF20193,DUF6556,T1ZEJ1,3,83
PF20193,DUF6556,A3CMR1,3,83
PF20193,DUF6556,Q8CYX8,38,108
PF20193,DUF6556,E8K101,3,70
PF20193,DUF6556,A8AWE8,3,84
PF20193,DUF6556,A0A917EEC7,3,80
PF20193,DUF6556,A0A380KDM2,4,84
PF20193,DUF6556,Q5M5Q3,4,84
PF20193,DUF6556,A0A1G6DCZ7,4,80
PF20193,DUF6556,A0A5C5TFR6,4,79
PF20193,DUF6556,F5X209,4,83
PF20193,DUF6556,T0TE76,4,81
PF20193,DUF6556,A0A172Q5Z9,4,79
PF20193,DUF6556,Q8DYU9,4,85
PF20193,DUF6556,B9DU49,4,82
PF20193,DUF6556,A0A0N8FX39,4,82
PF20193,DUF6556,G5K3T7,4,81
PF20193,DUF6556,Q9A0E0,4,81
PF20193,DUF6556,A0A139NKM5,3,78
PF20193,DUF6556,A0A7Z0LDG6,3,83
PF20193,DUF6556,A0A0H3N4G9,4,64
PF20193,DUF6556,A0A2L0D4F9,4,80
PF20193,DUF6556,G5KFB4,4,80
PF20193,DUF6556,V8BGV6,3,86
PF20193,DUF6556,A0A380JGH0,3,100
PF10892,DUF2688,F6DTB6,4,59
PF10892,DUF2688,A0A0M3B156,4,59
PF10892,DUF2688,D6CK71,4,59
PF19912,DUF6385,A0A1V4SMG8,165,246
PF19912,DUF6385,S0FQ73,64,145
PF19912,DUF6385,B8I1Q7,452,534
PF19912,DUF6385,Q3A8X8,148,230
PF19912,DUF6385,R7RR87,212,295
PF19912,DUF6385,F4A1Q1,206,287
PF19912,DUF6385,A0A1M4TUD0,205,286
PF19912,DUF6385,D9TPH2,210,291
PF19912,DUF6385,D5XDH0,25,107
PF19912,DUF6385,A0A1W1VYT2,267,345
PF19912,DUF6385,G7W517,273,351
PF19912,DUF6385,H5XRZ5,273,351
PF19912,DUF6385,A0A0F2JK06,282,360
PF19912,DUF6385,A0A1Q8QYA2,273,351
PF19912,DUF6385,A0A0A2U1J8,273,351
PF19912,DUF6385,A0A0J1FJ54,287,365
PF19912,DUF6385,A0A0A2TMV6,260,338
PF19912,DUF6385,G7W518,260,338
PF19912,DUF6385,H5XRZ6,260,338
PF19912,DUF6385,A0A1Q8QYC5,242,320
PF19912,DUF6385,A0A1B7LD42,129,211
PF19912,DUF6385,A0A3N5AY09,202,283
PF19912,DUF6385,C9RDC2,204,285
PF19912,DUF6385,A1HSS1,200,280
PF19912,DUF6385,A0A1G9ZZL3,209,289
PF19912,DUF6385,C9RDB9,163,242
PF19912,DUF6385,A0A0M2U9M6,56,140
PF19912,DUF6385,A4J4D4,263,347
PF19912,DUF6385,A0A1S6IYP3,238,322
PF19912,DUF6385,A0A498RL66,196,277
PF19912,DUF6385,A0A1H0AXD1,74,157
PF19912,DUF6385,A0A1I1AM40,63,146
PF19912,DUF6385,D9TPH4,136,217
PF19912,DUF6385,A0A1T5M8N0,164,246
PF19912,DUF6385,A0A140L1I3,146,228
PF19912,DUF6385,F4A1Q3,161,243
PF19912,DUF6385,A0A017RYM6,157,238
PF19912,DUF6385,A0A1M4TUB3,124,206
PF19912,DUF6385,A0A285BJW7,132,214
PF19912,DUF6385,E0IEU3,69,149
PF19912,DUF6385,A0A2V2Z130,130,210
PF19912,DUF6385,A0A2W1LD68,132,211
PF19912,DUF6385,A0A1V4HS98,148,230
PF19912,DUF6385,A0A229UUV1,143,223
PF19912,DUF6385,A0A168PRW6,142,222
PF19912,DUF6385,A0A368W6R4,53,134
PF19912,DUF6385,A0A329MSN3,72,152
PF19912,DUF6385,A0A2T4Z715,98,178
PF19912,DUF6385,A0A1X7L9P2,258,335
PF19912,DUF6385,A0A419SKX9,108,188
PF19912,DUF6385,A0A2U3D9A0,156,236
PF19912,DUF6385,A0A418LWQ1,175,255
PF19912,DUF6385,A0A494XA20,12,92
PF19912,DUF6385,A0A433RMY3,85,165
PF19912,DUF6385,A0A292YT57,84,164
PF19912,DUF6385,A0A1B8W0G1,18,98
PF19912,DUF6385,A0A081NYD7,83,163
PF19912,DUF6385,A0A1I7KXF2,119,201
PF19912,DUF6385,A0A1G9TYG1,206,286
PF19912,DUF6385,A0A140L1I2,205,286
PF19912,DUF6385,A0A318XFG3,75,156
PF19912,DUF6385,A0A1M6LZ72,205,286
PF19912,DUF6385,A0A1T5M7Y7,205,286
PF19912,DUF6385,A0A318XI22,267,346
PF19912,DUF6385,A0A1W1VZI8,174,255
PF19912,DUF6385,K8E0F5,125,206
PF19912,DUF6385,A0A8A7K4Y7,115,197
PF19912,DUF6385,A0A3Q9HSD2,115,197
PF19912,DUF6385,A0A2W1LDG4,119,200
PF19912,DUF6385,A0A1V4HRS6,205,287
PF19912,DUF6385,A0A162MCE2,148,230
PF19912,DUF6385,A0A368W2Z6,562,645
PF19912,DUF6385,A0A081P9K8,164,246
PF19912,DUF6385,A0A0P6WAH2,2247,2329
PF19912,DUF6385,A0A329MW47,184,265
PF19912,DUF6385,A0A2V2Z8Q4,289,373
PF19912,DUF6385,A0A419SL40,200,283
PF19912,DUF6385,A0A3Q9HQY4,169,248
PF19912,DUF6385,D7CIG9,163,244
PF19561,DUF6083,A0A2M9I9P0,22,132
PF19561,DUF6083,A0A124ICA9,23,133
PF19561,DUF6083,A0A101UAD6,21,131
PF19561,DUF6083,A0A1M5V9K0,21,132
PF19561,DUF6083,G2N9Q7,23,134
PF19561,DUF6083,A0A0B5DBW7,23,134
PF19561,DUF6083,A0A0B5EM15,3,114
PF19561,DUF6083,A0A0M9ZQ14,23,134
PF19561,DUF6083,A0A117RYR6,18,129
PF19561,DUF6083,A0A371PQ97,24,135
PF19561,DUF6083,Q9ADB8,53,167
PF19561,DUF6083,A0A1Q5G5I0,17,134
PF19561,DUF6083,A0A1Q4YC39,17,132
PF19561,DUF6083,A0A3N6FF72,21,136
PF19561,DUF6083,G2NJN9,21,136
PF19561,DUF6083,A0A1G5CV11,57,172
PF19561,DUF6083,V6JHC4,33,149
PF19561,DUF6083,A0A0M8XAV4,34,150
PF19561,DUF6083,A0A1Q4VS74,44,157
PF19561,DUF6083,A0A239P0F4,26,136
PF19561,DUF6083,A0A1R1S4C7,25,136
PF19561,DUF6083,A0A345SWZ7,22,131
PF19561,DUF6083,A0A1E5P0D2,14,124
PF19561,DUF6083,A0A2M9JGX5,21,131
PF19903,DUF6376,A0A1I3LNA2,29,144
PF19903,DUF6376,A0A364K9J6,29,144
PF19903,DUF6376,A0A285CRB3,29,144
PF19903,DUF6376,A0A1M4YF71,32,147
PF19903,DUF6376,A0A364K9L2,33,148
PF19903,DUF6376,A0A1I3LP07,33,148
PF19903,DUF6376,A0A0V8JCI5,30,145
PF19903,DUF6376,A0A069D7I0,27,142
PF19903,DUF6376,A0A235FCE4,32,147
PF19903,DUF6376,A0A1B1Z0K7,30,145
PF19903,DUF6376,A0A1B9AS77,31,146
PF19903,DUF6376,A0A3D8GV13,31,146
PF19903,DUF6376,A0A0M4G9T5,32,147
PF19903,DUF6376,A0A3D8GQJ3,33,148
PF19903,DUF6376,A0A098EYD2,31,147
PF19903,DUF6376,A0A437KHG0,30,145
PF19903,DUF6376,A0A248TKQ1,31,146
PF19903,DUF6376,A0A2N0ZL42,30,145
PF19903,DUF6376,A0A0M4FHG7,30,145
PF19903,DUF6376,D5DU62,31,146
PF19903,DUF6376,I0JRN0,31,146
PF19903,DUF6376,A0A1L3MRR2,31,146
PF19903,DUF6376,A0A371SJX5,31,146
PF19903,DUF6376,L5N958,30,148
PF19903,DUF6376,A0A1Q2L0S7,31,146
PF19903,DUF6376,A0A1Q2L0R2,32,147
PF19903,DUF6376,A0A0V8JRH2,31,146
PF19903,DUF6376,A0A268KD34,31,146
PF19903,DUF6376,A0A1H0VCY5,31,146
PF19903,DUF6376,A0A2N5GCD3,30,145
PF19903,DUF6376,A0A1V2AAS7,30,146
PF19903,DUF6376,A0A1J6WJB7,29,144
PF19903,DUF6376,A0A2I0QSB9,28,143
PF19903,DUF6376,A0A3N5BW29,28,143
PF19903,DUF6376,A0A1H9MRL6,28,143
PF19903,DUF6376,A0A1G9WTN4,28,143
PF19903,DUF6376,A0A3A9K6S5,31,143
PF19903,DUF6376,A0A0C2VDE7,31,143
PF19903,DUF6376,A0A221MGK7,31,143
PF19903,DUF6376,W9AJL5,31,134
PF19903,DUF6376,A0A024QF58,32,135
PF19903,DUF6376,A0A265N5T4,31,143
PF19903,DUF6376,A0A498DCL0,29,141
PF19903,DUF6376,A0A2C1L154,31,143
PF19903,DUF6376,A0A179T540,31,143
PF19903,DUF6376,A0A1S2L549,31,143
PF19903,DUF6376,A0A0A5G3I3,28,140
PF19903,DUF6376,A0A2N5M7Z4,31,144
PF19903,DUF6376,A0A0Q3QN08,38,150
PF19903,DUF6376,A0A1I6A115,31,144
PF19903,DUF6376,A0A1Q9PJN1,31,144
PF19903,DUF6376,A0A0M2SH81,43,156
PF19903,DUF6376,U5LF73,59,172
PF19903,DUF6376,A0A1H9R605,29,141
PF19903,DUF6376,A0A1H8G3C9,31,144
PF19903,DUF6376,A0A2N5H5U1,31,144
PF19903,DUF6376,A0A084GLT6,27,142
PF19903,DUF6376,A0A3E2JD54,31,146
PF19903,DUF6376,A0A2N5MF57,31,146
PF19903,DUF6376,A0A3S0UBC6,31,146
PF19903,DUF6376,A0A2X4YTP6,31,146
PF19903,DUF6376,A0A398AW48,31,146
PF19903,DUF6376,A0A1X7L5V1,30,145
PF19903,DUF6376,A0A172TH04,30,145
PF19903,DUF6376,F5LEM9,30,145
PF19903,DUF6376,A0A2W1LIS0,35,150
PF19903,DUF6376,A0A0U2WF84,32,146
PF19903,DUF6376,A0A1K1NGG3,32,148
PF19903,DUF6376,A0A2W1N7X3,30,145
PF19903,DUF6376,A0A329M178,30,145
PF19903,DUF6376,A0A081PAM5,31,146
PF19903,DUF6376,A0A1X7HRH6,30,142
PF19903,DUF6376,A0A269VRI1,33,145
PF19903,DUF6376,A0A3D9ICJ6,41,156
PF19903,DUF6376,A0A0D5NNX0,30,145
PF19903,DUF6376,A0A0F5RAH2,31,146
PF19903,DUF6376,A0A1H1TYA6,38,153
PF19903,DUF6376,A0A1E3KYE9,30,145
PF19903,DUF6376,A0A0Q4QZA9,40,152
PF19903,DUF6376,A0A1B8WK89,32,144
PF19903,DUF6376,A0A1R1CQS5,33,145
PF19903,DUF6376,A0A1Y5KBR8,32,143
PF19903,DUF6376,A0A371PLK6,32,144
PF19903,DUF6376,A0A3A1V521,31,143
PF19903,DUF6376,A0A2Z2KT13,31,143
PF19903,DUF6376,Q65MS0,31,146
PF19903,DUF6376,A0A0D1WDP5,28,143
PF19903,DUF6376,A0A073KCF4,30,145
PF19903,DUF6376,Q81EM1,31,146
PF19672,DUF6175,A0A2R7L3A0,22,312
PF19672,DUF6175,A0A1M5HJF7,25,314
PF19672,DUF6175,A0A142L6D8,26,315
PF19672,DUF6175,A0A0F5JP59,24,314
PF19672,DUF6175,A0A1Y4AKU6,23,315
PF19672,DUF6175,A0A1H5I4E5,23,319
PF19672,DUF6175,A0A2S7WFP6,23,318
PF19672,DUF6175,A0A329N3F6,22,318
PF19672,DUF6175,A3XP66,22,317
PF19672,DUF6175,A0A1U7DWC7,22,313
PF19672,DUF6175,A0A024FJJ7,23,314
PF19672,DUF6175,A0A0P7AXN5,24,315
PF19672,DUF6175,A0A1G8S2T9,26,316
PF19672,DUF6175,A0A1G6SAF7,27,325
PF19672,DUF6175,A0A0K8QZB5,24,318
PF19672,DUF6175,I9U0H8,23,314
PF19672,DUF6175,A0A255S8J9,24,316
PF19672,DUF6175,A0A1M4SI86,22,314
PF19672,DUF6175,A0A0S2I4X1,23,324
PF19672,DUF6175,A0A2V1IQH7,23,313
PF19672,DUF6175,A0A255SNA8,23,314
PF19672,DUF6175,A0A2Z4G9U8,24,308
PF19672,DUF6175,A0A096A851,21,311
PF19672,DUF6175,A0A0J7IY15,23,314
PF19672,DUF6175,A0A255SGT3,155,430
PF19672,DUF6175,A0A1H9CA92,25,288
PF19672,DUF6175,A0A2Z4GE80,27,290
PF19672,DUF6175,A0A098RYM4,25,288
PF19672,DUF6175,A0A2D0MY91,29,307
PF19672,DUF6175,A0A1I3IUB2,33,296
PF19672,DUF6175,A0A2W2ABI2,35,299
PF19672,DUF6175,A0A2N4X7R2,13,281
PF19672,DUF6175,A0A316AK45,30,292
PF19672,DUF6175,H1DG04,159,423
PF19672,DUF6175,A0A095ZIA8,22,315
PF19626,DUF6131,A0A2A7N148,1,59
PF21973,DUF6925,A0A4R2GVX6,6,305
PF21973,DUF6925,A0A512JJA8,27,317
PF21973,DUF6925,A0A512IPW0,14,304
PF21973,DUF6925,B8IXH1,9,297
PF21973,DUF6925,A0A509E5Y9,9,297
PF21973,DUF6925,A0A840ZJJ7,9,297
PF21973,DUF6925,A0A1I2V191,10,298
PF21973,DUF6925,A0A6N6MQC5,10,299
PF21973,DUF6925,A0A840ZPC4,13,301
PF21973,DUF6925,A0A0Q4Y3Y9,5,291
PF21973,DUF6925,A0A3S2V576,6,278
PF21973,DUF6925,B8IIZ8,10,288
PF21973,DUF6925,A0A6M0HQ04,4,291
PF21973,DUF6925,A0A6N6MU68,6,292
PF21973,DUF6925,A0A509EII1,3,289
PF21973,DUF6925,A0A6H9Y8I5,14,313
PF21973,DUF6925,A0A7L5YF09,14,312
PF21973,DUF6925,A0A7W9AJ88,5,296
PF21973,DUF6925,A0A1I6JBY8,5,294
PF21973,DUF6925,A0A1E1F1N9,4,299
PF21973,DUF6925,I3TLR2,11,315
PF21973,DUF6925,A0A7Y9DV05,4,288
PF21973,DUF6925,A0A4Q7V5B4,6,297
PF21973,DUF6925,A0A4R1HKG1,5,288
PF21973,DUF6925,A0A1B1ZN32,8,298
PF21973,DUF6925,A0A1Y2N9A1,19,309
PF21973,DUF6925,A0A0M4Q6D8,8,299
PF21973,DUF6925,A0A0P0SDT6,8,299
PF21973,DUF6925,F4CU68,9,301
PF21973,DUF6925,A0A848DSF4,22,317
PF21973,DUF6925,A0A6M6JUR1,11,297
PF21973,DUF6925,A0A4Y3WQE2,11,291
PF21973,DUF6925,A0A316CEA6,9,302
PF21973,DUF6925,A0A285UZ64,15,297
PF21973,DUF6925,A0A443IRC5,3,264
PF21973,DUF6925,A0A317DU54,12,282
PF21973,DUF6925,A0A0S3PSX3,4,293
PF21973,DUF6925,A0A4R7BV64,4,303
PF21973,DUF6925,A0A564WBS7,13,315
PF21973,DUF6925,A0A6N1YHJ8,6,302
PF21973,DUF6925,A0A5B2YZJ2,5,302
PF21973,DUF6925,A0A2P7S4F0,3,305
PF21973,DUF6925,J3HM13,3,305
PF21973,DUF6925,A0A2P8N9V8,3,305
PF21973,DUF6925,A0A1C2DCU9,3,305
PF21973,DUF6925,A0A7R7CBW1,3,305
PF21973,DUF6925,V5SCK2,3,301
PF21973,DUF6925,A0A285TXL7,10,311
PF21973,DUF6925,A0A562SP48,4,305
PF21973,DUF6925,A0A2T7USJ3,5,302
PF21973,DUF6925,A0A4P6MCE3,3,302
PF21973,DUF6925,A0A1M7A9A6,3,302
PF21973,DUF6925,A0A0P1GF78,3,302
PF21973,DUF6925,A0A1I1MZB3,12,311
PF21973,DUF6925,S5Y7G3,7,306
PF21973,DUF6925,A0A419AA74,5,304
PF21973,DUF6925,A1B1S3,8,306
PF21973,DUF6925,A0A3D8P6M1,4,303
PF21973,DUF6925,A0A1I3CXL7,2,299
PF21973,DUF6925,A0A0Q9IRQ0,5,302
PF21973,DUF6925,A0A101JW53,5,302
PF21973,DUF6925,A0A370L9H7,5,302
PF21973,DUF6925,A0A366FEU7,6,305
PF18939,DUF5686,D7VIJ1,160,832
PF18939,DUF5686,A0A1I6RA70,115,787
PF18939,DUF5686,A0A0B8SZ06,72,742
PF18939,DUF5686,A0A0B7I6C8,114,786
PF18939,DUF5686,A0A1M6BF74,116,788
PF18939,DUF5686,H8XPN1,115,787
PF18939,DUF5686,A0A0A2MKN6,115,786
PF18939,DUF5686,A0A0N0RQM5,116,793
PF18939,DUF5686,A0A0A2M847,115,785
PF18939,DUF5686,A0A199XTI4,115,790
PF18939,DUF5686,G2YZU3,115,790
