domain_number,accession,len_pfam,len_chainsaw,len_overlap,percent_overlap_pfam,percent_overlap_chainsaw
DUF6580,A0A563UIS6,176,179,175,99.43,97.77
DUF6580,A0A2A2S6C7,176,179,175,99.43,97.77
DUF6580,A0A2H9VLB0,180,181,177,98.33,97.79
DUF6580,A0A6I4I832,184,183,179,97.28,97.81
DUF6580,A0A1Q5ZWS3,178,174,174,97.75,100.0
DUF6580,A0A6I4HXJ2,179,189,179,100.0,94.71
DUF6580,A0A1I5U9D8,176,178,175,99.43,98.31
DUF6580,A0A267TAW9,175,177,174,99.43,98.31
DUF6580,A0A316EC24,176,184,175,99.43,95.11
DUF6580,I4B1A8,191,179,179,93.72,100.0
DUF6580,A0A3S1AYW5,191,183,181,94.76,98.91
DUF6580,A0A371QHX0,174,177,173,99.43,97.74
DUF6580,A0A2N0VG10,174,177,173,99.43,97.74
DUF6580,A0A316TZM1,174,177,173,99.43,97.74
DUF6580,A0A1B6Y665,174,176,173,99.43,98.3
DUF6580,A0A3M8G2H8,174,176,173,99.43,98.3
DUF6580,A0A521F9Z8,174,179,173,99.43,96.65
DUF6580,A0A5C6RGI7,181,180,180,99.45,100.0
DUF6580,A0A098BX13,174,176,173,99.43,98.3
DUF6580,W7Y376,174,176,173,99.43,98.3
DUF6580,A0A6I6JYN8,174,176,173,99.43,98.3
DUF6580,A0A2D0N7Q9,176,182,175,99.43,96.15
DUF6580,A0A2G0CFB4,175,167,167,95.43,100.0
DUF6580,A0A1H9K4R3,176,170,170,96.59,100.0
DUF6580,A0A180ES00,184,176,176,95.65,100.0
DUF6580,A0A098S6F2,174,182,174,100.0,95.6
DUF6580,A0A2S4ZXU1,177,175,175,98.87,100.0
DUF6580,H2C9Y7,174,181,173,99.43,95.58
DUF6580,A0A2T0TRB0,173,177,173,100.0,97.74
DUF6580,A0A142L0G2,174,176,173,99.43,98.3
DUF6580,F4L2U0,174,176,173,99.43,98.3
DUF6580,A0A2P7TVN7,174,176,173,99.43,98.3
DUF6580,A0A0S7C0C8,170,172,169,99.41,98.26
DUF6580,A0A328RES7,162,171,162,100.0,94.74
DUF6580,A0A2Y9A3X0,188,178,177,94.15,99.44
DUF6580,A0A4P6F6L7,188,188,186,98.94,98.94
DUF6580,Z9JWL6,186,189,186,100.0,98.41
DUF6580,F6FWH3,188,177,175,93.09,98.87
DUF6580,A0A1T5LBT2,189,180,178,94.18,98.89
DUF6580,A0A1Q9VN23,188,180,177,94.15,98.33
DUF6580,A0A3N4YQU8,188,180,178,94.68,98.89
DUF6580,A0A1H1SCL0,188,179,177,94.15,98.88
DUF6580,A0A3N2JI01,188,187,185,98.4,98.93
DUF6580,A0A3N2DD26,188,183,181,96.28,98.91
DUF6580,A0A1P8WL33,174,169,169,97.13,100.0
DUF6580,B9XBT9,197,191,190,96.45,99.48
DUF6580,A0A517R3E9,204,184,184,90.2,100.0
DUF6580,A0A5C5XB47,209,208,207,99.04,99.52
DUF6580,A0A517TDS6,197,187,184,93.4,98.4
DUF6580,A0A517QNM4,200,192,189,94.5,98.44
DUF6580,A0A1I3BZT1,200,188,188,94.0,100.0
DUF6580,A0A345UIC1,161,163,160,99.38,98.16
DUF6580,A0A1D7XU80,152,160,151,99.34,94.38
DUF6580,A0A202DMB7,161,163,160,99.38,98.16
DUF6580,A0A512B6V9,186,186,185,99.46,99.46
DUF6580,A0A249SZ30,189,181,181,95.77,100.0
DUF6580,A0A562SYZ2,189,183,183,96.83,100.0
DUF6580,A0A1H7SQA6,190,181,181,95.26,100.0
DUF6580,A0A512RSM0,193,183,182,94.3,99.45
DUF6580,A0A3N4MI42,193,191,191,98.96,100.0
DUF6580,A0A3N4PX85,193,180,180,93.26,100.0
DUF6580,A0A327QSJ9,191,188,188,98.43,100.0
DUF6580,A0A291QXJ9,191,180,180,94.24,100.0
DUF6580,A0A1G6N6S9,182,185,181,99.45,97.84
DUF6580,W0F0G0,182,181,181,99.45,100.0
DUF6580,A0A2W2BUD5,174,181,174,100.0,96.13
DUF6580,A0A2P8DCT7,183,191,183,100.0,95.81
DUF6580,A0A5M6CPZ6,183,188,183,100.0,97.34
DUF8014,M0MNS5,53,34,34,64.15,100.0
DUF8014,A0A7D5QCP3,53,30,30,56.6,100.0
DUF8014,A0A1I2RF46,53,30,30,56.6,100.0
DUF8014,D4GW70,53,30,30,56.6,100.0
DUF8014,A0A151AGH4,51,30,30,58.82,100.0
DUF8014,A0A1N6XHS5,51,30,30,58.82,100.0
DUF8014,Q5V5M7,53,37,37,69.81,100.0
DUF8014,M0CSJ1,53,37,37,69.81,100.0
DUF8014,A0A8J7ZSS3,50,30,30,60.0,100.0
DUF8014,A0A897MT10,53,34,34,64.15,100.0
DUF8014,A0A8J7ZLP3,53,30,30,56.6,100.0
DUF8014,L0JXU3,53,38,38,71.7,100.0
DUF8014,L9WKD2,54,30,30,55.56,100.0
DUF8014,M0CBR3,54,38,38,70.37,100.0
DUF8014,A0A285NTE9,53,30,30,56.6,100.0
DUF8014,A0A7D5K6C9,53,30,30,56.6,100.0
DUF8014,A0A1M5S6R3,53,30,30,56.6,100.0
DUF8014,A0A8J7YHR4,53,30,30,56.6,100.0
DUF8014,A0A6A9T5M0,53,30,30,56.6,100.0
DUF8014,A0A1I6I0H4,53,37,37,69.81,100.0
DUF8014,M0MBZ8,53,30,30,56.6,100.0
DUF8014,A0A1G9T082,53,30,30,56.6,100.0
DUF5942,A0A1U7IU15,189,184,184,97.35,100.0
DUF5942,K9UMS8,188,177,177,94.15,100.0
DUF5942,A0A0D8ZWZ7,190,177,177,93.16,100.0
DUF5942,A0A1J1LMJ8,190,180,180,94.74,100.0
DUF5942,D8FZ08,190,180,180,94.74,100.0
DUF5942,A0A2G4F5L7,190,127,127,66.84,100.0
DUF5942,K9TM09,192,125,125,65.1,100.0
DUF5942,A0A0M1JYI1,192,178,178,92.71,100.0
DUF5942,K9SDJ1,190,127,127,66.84,100.0
DUF5942,K8GLM6,190,163,163,85.79,100.0
DUF5942,A0A1Z4JHE4,190,176,176,92.63,100.0
DUF5942,U5D8J8,190,183,183,96.32,100.0
DUF5942,B0CD88,186,161,161,86.56,100.0
DUF5942,A0A1L9QN40,190,126,126,66.32,100.0
DUF5942,A0A1E5QP92,190,180,180,94.74,100.0
DUF5942,K9W2N3,190,179,179,94.21,100.0
DUF5942,K9R110,190,179,179,94.21,100.0
DUF5942,B4VRU5,188,123,123,65.43,100.0
DUF5942,K9TAA0,188,177,177,94.15,100.0
DUF5942,B7K9A6,188,178,178,94.68,100.0
DUF5942,B7K129,190,153,153,80.53,100.0
DUF5942,L8LNK0,190,178,178,93.68,100.0
DUF5942,K9XRT9,188,178,178,94.68,100.0
DUF5942,K9YJW7,188,169,169,89.89,100.0
DUF5942,A0A1Z4RMY7,188,178,178,94.68,100.0
DUF8299,Q1D9S3,139,165,137,98.56,83.03
DUF8299,A0A1H7HF19,139,164,137,98.56,83.54
DUF8299,H8N294,139,161,137,98.56,85.09
DUF7658,A0A368H1G8,284,227,179,63.03,78.85
DUF7658,A0A2A2JPN4,284,400,284,100.0,71.0
DUF7658,A0A913IED1,280,396,280,100.0,70.71
DUF7658,A0A0M3K4J1,284,511,284,100.0,55.58
DUF7658,A0A915BIP2,283,416,283,100.0,68.03
DUF7658,A0A0M3K4M8,281,607,281,100.0,46.29
DUF7658,A0A158Q444,257,371,257,100.0,69.27
DUF7658,A0A2A2JNG1,284,308,195,68.66,63.31
DUF4748,G9MGX9,51,96,51,100.0,53.12
DUF4748,M1WAD5,49,79,49,100.0,62.03
DUF4748,F6UBF7,50,112,45,90.0,40.18
DUF4748,H0Z3X3,50,58,50,100.0,86.21
DUF4748,E1JGR3,49,55,49,100.0,89.09
DUF4748,C7YUX5,51,87,51,100.0,58.62
DUF4748,K1WLY8,49,89,49,100.0,55.06
DUF4748,V5FY50,50,120,50,100.0,41.67
DUF4748,H6BW78,51,110,51,100.0,46.36
DUF4748,A0A2G7G1U5,51,110,51,100.0,46.36
DUF4748,B8MDI1,51,108,51,100.0,47.22
DUF4748,G2Y7P1,51,98,51,100.0,52.04
DUF4748,G2QB91,51,106,51,100.0,48.11
DUF7163,A0A3R7MED1,199,192,192,96.48,100.0
DUF7163,V5ARA2,199,192,192,96.48,100.0
DUF7163,F9W8J3,200,195,194,97.0,99.49
DUF7163,Q57VD4,215,212,212,98.6,100.0
DUF3238,A0A4Y1WDA8,192,189,189,98.44,100.0
DUF3238,A0A6L8PJV2,192,189,189,98.44,100.0
DUF3238,C0ZGN8,193,190,190,98.45,100.0
DUF8356,A0AA37L8D4,362,214,214,59.12,100.0
DUF8356,A0AAJ0EVL8,374,227,227,60.7,100.0
DUF8356,A0AAD8XJJ1,370,385,368,99.46,95.58
DUF8356,A0A9P9Q736,406,334,334,82.27,100.0
DUF8356,A0A8K0X8S7,417,257,242,58.03,94.16
DUF8356,A0A9P9AF97,404,409,402,99.5,98.29
DUF8356,A0A9P9ACY9,443,464,441,99.55,95.04
DUF8356,A0A5N5NI16,357,254,254,71.15,100.0
DUF8356,J3NQD7,404,229,226,55.94,98.69
DUF8356,A0A0C4E5S9,439,305,298,67.88,97.7
DUF8356,A0AAE0K1W5,402,246,246,61.19,100.0
DUF8356,A0AA40C2L1,409,240,240,58.68,100.0
DUF8356,A0AA40ASF9,416,453,414,99.52,91.39
DUF8356,G2QMS6,419,460,419,100.0,91.09
DUF8356,A0AAD4F784,419,290,251,59.9,86.55
DUF8356,G2QMM4,409,443,409,100.0,92.33
DUF8356,A0AA40EL40,386,443,386,100.0,87.13
DUF8356,A0A175VYK3,398,439,396,99.5,90.21
DUF8356,A0A151GDA2,376,419,374,99.47,89.26
DUF8356,A0A1J7IUB7,414,448,414,100.0,92.41
DUF8356,A0A420Y8V1,419,496,419,100.0,84.48
DUF8356,A0A397HXH8,395,410,393,99.49,95.85
DUF8356,A0A421D994,392,407,390,99.49,95.82
DUF8356,A0A1L9TLX2,403,400,400,99.26,100.0
DUF8356,A0A3D8R0B1,422,438,420,99.53,95.89
DUF8356,Q5BA90,408,406,406,99.51,100.0
DUF8356,A0A7R7XX04,384,398,382,99.48,95.98
DUF8356,A0A1L9TEU0,384,407,382,99.48,93.86
DUF8356,A0A1L9PSF1,382,396,380,99.48,95.96
DUF8356,A0A2I2F9N8,394,417,392,99.49,94.0
DUF8356,A0AAD4GRC6,389,403,387,99.49,96.03
DUF8356,A0A2B7XNX6,393,261,256,65.14,98.08
DUF8356,A0A5M3Z1B2,356,370,354,99.44,95.68
DUF8356,A0A3D8R479,364,396,362,99.45,91.41
DUF8356,A0AAD4CJ07,364,380,362,99.45,95.26
DUF8356,A0A1F5LDU6,365,269,223,61.1,82.9
DUF8356,A0A7R8AMV7,372,372,370,99.46,99.46
DUF8356,A0A135LMW6,372,383,370,99.46,96.61
DUF8356,A0A1L9VCB2,381,394,379,99.48,96.19
DUF8356,A1DI11,374,394,372,99.47,94.42
DUF8356,A0AAJ0MIP4,386,423,384,99.48,90.78
DUF8356,A0AAE0HH42,383,373,373,97.39,100.0
DUF8356,G2Q9Y6,375,387,373,99.47,96.38
DUF8356,A0A9P9NQ64,378,385,376,99.47,97.66
DUF8356,A0A094BD62,412,266,266,64.56,100.0
DUF8356,A0A0C3D409,414,433,411,99.28,94.92
DUF8356,A0A2J6RX62,412,419,410,99.51,97.85
DUF8356,A0A8H8C931,414,421,412,99.52,97.86
DUF8356,A0A2J6RQG1,421,428,419,99.52,97.9
DUF8356,A0A3E2H444,353,215,215,60.91,100.0
DUF8356,A0A1E1L547,377,384,375,99.47,97.66
DUF8356,A0A9P9P2R3,395,402,393,99.49,97.76
DUF8356,A0A9P9RJT9,400,407,398,99.5,97.79
DUF5675,A0A1G5CFN3,124,135,124,100.0,91.85
DUF5675,A0A1G5I4R5,124,135,124,100.0,91.85
DUF5675,F3LDF7,116,128,116,100.0,90.62
DUF5675,A0A1I7IVZ4,123,133,123,100.0,92.48
DUF5675,A0A0D6TMY3,117,127,117,100.0,92.13
DUF5675,A0A6N4SQA5,118,130,118,100.0,90.77
DUF5675,A0A1M4TDD5,116,128,116,100.0,90.62
DUF5675,M7YE97,115,140,115,100.0,82.14
DUF5675,K1L967,114,126,114,100.0,90.48
DUF5675,A3UA46,117,127,117,100.0,92.13
DUF5675,C8PDP8,121,133,121,100.0,90.98
DUF5675,A0A1S6U5S8,122,133,122,100.0,91.73
DUF5675,C8PII1,121,132,121,100.0,91.67
DUF5675,S3X922,122,133,122,100.0,91.73
DUF5675,G8R4D0,129,151,129,100.0,85.43
DUF5675,G0IV21,124,140,124,100.0,88.57
DUF5675,W7YBM8,130,146,130,100.0,89.04
DUF5675,A0A1I6UAL0,130,142,130,100.0,91.55
DUF5675,A0A239WBT5,129,143,129,100.0,90.21
DUF5675,Q1IV74,113,126,113,100.0,89.68
DUF5675,Q1ILU6,126,137,126,100.0,91.97
DUF5675,A0A255U2Z2,119,132,119,100.0,90.15
DUF5675,A0A1I2TM99,141,153,141,100.0,92.16
DUF5675,A0A1I5JE88,134,148,134,100.0,90.54
DUF5675,A0A1I2UEG9,126,140,126,100.0,90.0
DUF5675,A0A0Q5TTP3,130,146,130,100.0,89.04
DUF5675,A0A255SWJ5,117,131,117,100.0,89.31
DUF5675,A0A1H7VA54,116,132,116,100.0,87.88
DUF5675,A0A1T4VGN1,116,135,116,100.0,85.93
DUF5675,A0A142WRL7,116,126,116,100.0,92.06
DUF5675,A0A1T4X7H9,116,126,116,100.0,92.06
DUF5675,C6BUA1,117,130,117,100.0,90.0
DUF7045,A0A7R8H7U9,83,91,80,96.39,87.91
DUF7045,A0A6A4VQU7,104,112,101,97.12,90.18
DUF7045,A0A1J1INB4,108,114,104,96.3,91.23
DUF7045,A0A9J6C0H4,106,112,102,96.23,91.07
DUF7045,A0A7T8H2Q7,93,107,90,96.77,84.11
DUF7045,A0A8S1EUS9,96,107,93,96.88,86.92
DUF7045,F1LIL7,98,108,95,96.94,87.96
DUF7045,E3LRR7,98,106,95,96.94,89.62
DUF7045,A0A2G5V0R3,98,109,95,96.94,87.16
DUF7045,A0A2A6B5K1,101,111,98,97.03,88.29
DUF7045,A0A0K0FBJ5,104,107,100,96.15,93.46
DUF7045,A0A0K0EP35,105,109,102,97.14,93.58
DUF7045,A0A090KZY5,104,107,100,96.15,93.46
DUF7045,A0A915EHG6,107,117,104,97.2,88.89
DUF7045,A0A6G0V273,100,110,97,97.0,88.18
DUF7045,A0A7E4W7Z2,100,109,96,96.0,88.07
DUF7045,A0A914Y8Z9,100,109,96,96.0,88.07
DUF6179,A0A1C7IKJ1,267,155,148,55.43,95.48
DUF6179,A0A401HS95,274,160,150,54.74,93.75
DUF6179,A0A239BTB7,277,201,201,72.56,100.0
DUF6179,A0A2T0BK99,274,157,149,54.38,94.9
DUF6179,A0A1C0BW57,267,207,207,77.53,100.0
DUF6179,S1P261,246,145,134,54.47,92.41
DUF6179,A0A242K7N2,260,153,142,54.62,92.81
DUF6179,A0A430B6C0,243,240,233,95.88,97.08
DUF6556,Q8CYX8,70,72,46,65.71,63.89
DUF2688,F6DTB6,55,60,52,94.55,86.67
DUF2688,A0A0M3B156,55,61,52,94.55,85.25
DUF2688,D6CK71,55,64,52,94.55,81.25
DUF6385,A0A1V4SMG8,81,100,79,97.53,79.0
DUF6385,S0FQ73,81,100,79,97.53,79.0
DUF6385,B8I1Q7,82,102,80,97.56,78.43
DUF6385,Q3A8X8,82,101,80,97.56,79.21
DUF6385,R7RR87,83,103,81,97.59,78.64
DUF6385,F4A1Q1,81,100,79,97.53,79.0
DUF6385,A0A1M4TUD0,81,100,79,97.53,79.0
DUF6385,D9TPH2,81,100,79,97.53,79.0
DUF6385,D5XDH0,82,103,81,98.78,78.64
DUF6385,A0A1W1VYT2,78,97,76,97.44,78.35
DUF6385,G7W517,78,97,76,97.44,78.35
DUF6385,H5XRZ5,78,97,76,97.44,78.35
DUF6385,A0A0F2JK06,78,97,76,97.44,78.35
DUF6385,A0A1Q8QYA2,78,97,76,97.44,78.35
DUF6385,A0A0A2U1J8,78,97,76,97.44,78.35
DUF6385,A0A0J1FJ54,78,97,76,97.44,78.35
DUF6385,A0A0A2TMV6,78,97,76,97.44,78.35
DUF6385,G7W518,78,97,76,97.44,78.35
DUF6385,H5XRZ6,78,97,76,97.44,78.35
DUF6385,A0A1Q8QYC5,78,97,76,97.44,78.35
DUF6385,A0A1B7LD42,82,102,80,97.56,78.43
DUF6385,A0A3N5AY09,81,100,79,97.53,79.0
DUF6385,C9RDC2,81,100,79,97.53,79.0
DUF6385,A1HSS1,80,100,79,98.75,79.0
DUF6385,A0A1G9ZZL3,80,100,79,98.75,79.0
DUF6385,C9RDB9,79,98,77,97.47,78.57
DUF6385,A0A0M2U9M6,84,105,82,97.62,78.1
DUF6385,A4J4D4,84,106,83,98.81,78.3
DUF6385,A0A1S6IYP3,84,105,82,97.62,78.1
DUF6385,A0A498RL66,81,102,79,97.53,77.45
DUF6385,A0A1H0AXD1,83,102,81,97.59,79.41
DUF6385,A0A1I1AM40,83,101,81,97.59,80.2
DUF6385,D9TPH4,81,100,79,97.53,79.0
DUF6385,A0A1T5M8N0,82,101,80,97.56,79.21
DUF6385,A0A140L1I3,82,101,80,97.56,79.21
DUF6385,F4A1Q3,82,101,80,97.56,79.21
DUF6385,A0A017RYM6,81,101,79,97.53,78.22
DUF6385,A0A1M4TUB3,82,101,80,97.56,79.21
DUF6385,A0A285BJW7,82,101,80,97.56,79.21
DUF6385,E0IEU3,80,104,80,100.0,76.92
DUF6385,A0A2V2Z130,80,104,80,100.0,76.92
DUF6385,A0A2W1LD68,79,104,79,100.0,75.96
DUF6385,A0A1V4HS98,82,106,82,100.0,77.36
DUF6385,A0A229UUV1,80,106,80,100.0,75.47
DUF6385,A0A168PRW6,80,104,80,100.0,76.92
DUF6385,A0A368W6R4,81,105,81,100.0,77.14
DUF6385,A0A329MSN3,80,101,79,98.75,78.22
DUF6385,A0A2T4Z715,80,105,80,100.0,76.19
DUF6385,A0A1X7L9P2,77,103,77,100.0,74.76
DUF6385,A0A419SKX9,80,100,78,97.5,78.0
DUF6385,A0A2U3D9A0,80,102,79,98.75,77.45
DUF6385,A0A418LWQ1,80,102,79,98.75,77.45
DUF6385,A0A494XA20,80,85,78,97.5,91.76
DUF6385,A0A433RMY3,80,103,80,100.0,77.67
DUF6385,A0A292YT57,80,104,80,100.0,76.92
DUF6385,A0A1B8W0G1,80,96,79,98.75,82.29
DUF6385,A0A081NYD7,80,102,80,100.0,78.43
DUF6385,A0A1I7KXF2,82,105,82,100.0,78.1
DUF6385,A0A1G9TYG1,80,101,79,98.75,78.22
DUF6385,A0A140L1I2,81,100,79,97.53,79.0
DUF6385,A0A318XFG3,81,103,80,98.77,77.67
DUF6385,A0A1M6LZ72,81,100,79,97.53,79.0
DUF6385,A0A1T5M7Y7,81,100,79,97.53,79.0
DUF6385,A0A318XI22,79,98,77,97.47,78.57
DUF6385,A0A1W1VZI8,81,103,80,98.77,77.67
DUF6385,K8E0F5,81,103,80,98.77,77.67
DUF6385,A0A8A7K4Y7,82,102,80,97.56,78.43
DUF6385,A0A3Q9HSD2,82,102,80,97.56,78.43
DUF6385,A0A2W1LDG4,81,103,80,98.77,77.67
DUF6385,A0A1V4HRS6,82,103,81,98.78,78.64
DUF6385,A0A162MCE2,82,104,81,98.78,77.88
DUF6385,A0A368W2Z6,83,107,82,98.8,76.64
DUF6385,A0A081P9K8,82,106,81,98.78,76.42
DUF6385,A0A329MW47,81,106,79,97.53,74.53
DUF6385,A0A2V2Z8Q4,84,105,83,98.81,79.05
DUF6385,A0A419SL40,83,104,82,98.8,78.85
DUF6385,A0A3Q9HQY4,79,98,77,97.47,78.57
DUF6385,D7CIG9,81,102,79,97.53,77.45
DUF6083,A0A2M9I9P0,110,94,94,85.45,100.0
DUF6083,A0A124ICA9,110,97,97,88.18,100.0
DUF6083,A0A101UAD6,110,94,94,85.45,100.0
DUF6083,A0A1M5V9K0,111,95,95,85.59,100.0
DUF6083,G2N9Q7,111,95,95,85.59,100.0
DUF6083,A0A0B5DBW7,111,95,95,85.59,100.0
DUF6083,A0A0B5EM15,111,95,95,85.59,100.0
DUF6083,A0A0M9ZQ14,111,95,95,85.59,100.0
DUF6083,A0A117RYR6,111,101,101,90.99,100.0
DUF6083,A0A371PQ97,111,95,95,85.59,100.0
DUF6083,Q9ADB8,114,98,98,85.96,100.0
DUF6083,A0A1Q5G5I0,117,118,116,99.15,98.31
DUF6083,A0A1Q4YC39,115,89,84,73.04,94.38
DUF6083,A0A3N6FF72,115,121,114,99.13,94.21
DUF6083,G2NJN9,115,122,114,99.13,93.44
DUF6083,A0A1G5CV11,115,88,88,76.52,100.0
DUF6083,V6JHC4,116,92,90,77.59,97.83
DUF6083,A0A0M8XAV4,116,91,90,77.59,98.9
DUF6083,A0A239P0F4,110,94,94,85.45,100.0
DUF6083,A0A1R1S4C7,111,101,101,90.99,100.0
DUF6083,A0A345SWZ7,109,92,92,84.4,100.0
DUF6083,A0A1E5P0D2,110,97,97,88.18,100.0
DUF6083,A0A2M9JGX5,110,100,100,90.91,100.0
DUF6376,A0A1I3LNA2,115,118,114,99.13,96.61
DUF6376,A0A364K9J6,115,117,113,98.26,96.58
DUF6376,A0A285CRB3,115,119,115,100.0,96.64
DUF6376,A0A1M4YF71,115,118,114,99.13,96.61
DUF6376,A0A364K9L2,115,123,114,99.13,92.68
DUF6376,A0A1I3LP07,115,118,114,99.13,96.61
DUF6376,A0A0V8JCI5,115,123,115,100.0,93.5
DUF6376,A0A069D7I0,115,130,115,100.0,88.46
DUF6376,A0A235FCE4,115,124,115,100.0,92.74
DUF6376,A0A1B1Z0K7,115,117,115,100.0,98.29
DUF6376,A0A1B9AS77,115,126,115,100.0,91.27
DUF6376,A0A3D8GV13,115,126,115,100.0,91.27
DUF6376,A0A0M4G9T5,115,129,115,100.0,89.15
DUF6376,A0A3D8GQJ3,115,122,115,100.0,94.26
DUF6376,A0A098EYD2,116,121,116,100.0,95.87
DUF6376,A0A437KHG0,115,127,115,100.0,90.55
DUF6376,A0A248TKQ1,115,126,115,100.0,91.27
DUF6376,A0A2N0ZL42,115,126,115,100.0,91.27
DUF6376,A0A0M4FHG7,115,123,114,99.13,92.68
DUF6376,D5DU62,115,123,115,100.0,93.5
DUF6376,I0JRN0,115,121,115,100.0,95.04
DUF6376,A0A1L3MRR2,115,120,115,100.0,95.83
DUF6376,A0A371SJX5,115,127,115,100.0,90.55
DUF6376,L5N958,118,122,117,99.15,95.9
DUF6376,A0A1Q2L0S7,115,124,115,100.0,92.74
DUF6376,A0A1Q2L0R2,115,126,115,100.0,91.27
DUF6376,A0A0V8JRH2,115,125,114,99.13,91.2
DUF6376,A0A268KD34,115,123,115,100.0,93.5
DUF6376,A0A1H0VCY5,115,124,115,100.0,92.74
DUF6376,A0A2N5GCD3,115,126,115,100.0,91.27
DUF6376,A0A1V2AAS7,116,127,116,100.0,91.34
DUF6376,A0A1J6WJB7,115,126,112,97.39,88.89
DUF6376,A0A2I0QSB9,115,120,114,99.13,95.0
DUF6376,A0A3N5BW29,115,128,115,100.0,89.84
DUF6376,A0A1H9MRL6,115,126,115,100.0,91.27
DUF6376,A0A1G9WTN4,115,127,115,100.0,90.55
DUF6376,A0A3A9K6S5,112,122,110,98.21,90.16
DUF6376,A0A0C2VDE7,112,123,110,98.21,89.43
DUF6376,A0A221MGK7,112,124,110,98.21,88.71
DUF6376,W9AJL5,103,112,103,100.0,91.96
DUF6376,A0A024QF58,103,114,101,98.06,88.6
DUF6376,A0A265N5T4,112,124,110,98.21,88.71
DUF6376,A0A498DCL0,112,120,111,99.11,92.5
DUF6376,A0A2C1L154,112,137,110,98.21,80.29
DUF6376,A0A179T540,112,128,110,98.21,85.94
DUF6376,A0A1S2L549,112,120,110,98.21,91.67
DUF6376,A0A0A5G3I3,112,123,112,100.0,91.06
DUF6376,A0A2N5M7Z4,113,143,112,99.12,78.32
DUF6376,A0A0Q3QN08,112,147,111,99.11,75.51
DUF6376,A0A1I6A115,113,141,112,99.12,79.43
DUF6376,A0A1Q9PJN1,113,133,111,98.23,83.46
DUF6376,A0A0M2SH81,113,142,111,98.23,78.17
DUF6376,U5LF73,113,125,112,99.12,89.6
DUF6376,A0A1H9R605,112,121,110,98.21,90.91
DUF6376,A0A1H8G3C9,113,125,113,100.0,90.4
DUF6376,A0A2N5H5U1,113,124,112,99.12,90.32
DUF6376,A0A084GLT6,115,119,115,100.0,96.64
DUF6376,A0A3E2JD54,115,124,113,98.26,91.13
DUF6376,A0A2N5MF57,115,128,113,98.26,88.28
DUF6376,A0A3S0UBC6,115,121,115,100.0,95.04
DUF6376,A0A2X4YTP6,115,124,114,99.13,91.94
DUF6376,A0A398AW48,115,121,112,97.39,92.56
DUF6376,A0A1X7L5V1,115,144,115,100.0,79.86
DUF6376,A0A172TH04,115,129,115,100.0,89.15
DUF6376,F5LEM9,115,114,112,97.39,98.25
DUF6376,A0A2W1LIS0,115,123,115,100.0,93.5
DUF6376,A0A0U2WF84,114,122,113,99.12,92.62
DUF6376,A0A1K1NGG3,116,120,116,100.0,96.67
DUF6376,A0A2W1N7X3,115,123,113,98.26,91.87
DUF6376,A0A329M178,115,121,115,100.0,95.04
DUF6376,A0A081PAM5,115,122,113,98.26,92.62
DUF6376,A0A1X7HRH6,112,120,111,99.11,92.5
DUF6376,A0A269VRI1,112,120,110,98.21,91.67
DUF6376,A0A3D9ICJ6,115,124,113,98.26,91.13
DUF6376,A0A0D5NNX0,115,126,115,100.0,91.27
DUF6376,A0A0F5RAH2,115,121,115,100.0,95.04
DUF6376,A0A1H1TYA6,115,119,115,100.0,96.64
DUF6376,A0A1E3KYE9,115,126,115,100.0,91.27
DUF6376,A0A0Q4QZA9,112,123,112,100.0,91.06
DUF6376,A0A1B8WK89,112,118,110,98.21,93.22
DUF6376,A0A1R1CQS5,112,142,110,98.21,77.46
DUF6376,A0A1Y5KBR8,111,111,110,99.1,99.1
DUF6376,A0A371PLK6,112,120,111,99.11,92.5
DUF6376,A0A3A1V521,112,122,111,99.11,90.98
DUF6376,A0A2Z2KT13,112,114,110,98.21,96.49
DUF6376,Q65MS0,115,125,115,100.0,92.0
DUF6376,A0A0D1WDP5,115,121,113,98.26,93.39
DUF6376,A0A073KCF4,115,117,113,98.26,96.58
DUF6376,Q81EM1,115,117,113,98.26,96.58
DUF6175,A0A2R7L3A0,290,179,179,61.72,100.0
DUF6175,A0A1M5HJF7,289,178,178,61.59,100.0
DUF6175,A0A142L6D8,289,178,178,61.59,100.0
DUF6175,A0A0F5JP59,290,179,179,61.72,100.0
DUF6175,A0A1Y4AKU6,292,192,184,63.01,95.83
DUF6175,A0A1H5I4E5,296,191,182,61.49,95.29
DUF6175,A0A2S7WFP6,295,179,179,60.68,100.0
DUF6175,A0A329N3F6,296,192,182,61.49,94.79
DUF6175,A3XP66,295,178,178,60.34,100.0
DUF6175,A0A1U7DWC7,291,191,182,62.54,95.29
DUF6175,A0A024FJJ7,291,191,182,62.54,95.29
DUF6175,A0A0P7AXN5,291,179,179,61.51,100.0
DUF6175,A0A1G8S2T9,290,178,178,61.38,100.0
DUF6175,A0A1G6SAF7,298,178,178,59.73,100.0
DUF6175,A0A0K8QZB5,294,178,178,60.54,100.0
DUF6175,I9U0H8,291,179,179,61.51,100.0
DUF6175,A0A255S8J9,292,179,179,61.3,100.0
DUF6175,A0A1M4SI86,292,190,182,62.33,95.79
DUF6175,A0A0S2I4X1,301,190,182,60.47,95.79
DUF6175,A0A2V1IQH7,290,179,179,61.72,100.0
DUF6175,A0A255SNA8,291,187,179,61.51,95.72
DUF6175,A0A2Z4G9U8,284,172,172,60.56,100.0
