domain_number,accession,len_pfam,len_chainsaw,len_overlap,percent_overlap_pfam,percent_overlap_chainsaw
FliD_N,Q884Y5,99,473,96,96.97,20.3
FliD_N,A4VJE6,98,382,95,96.94,24.87
FliD_N,A1S803,97,433,94,96.91,21.71
FliD_N,Q8ECA8,97,434,94,96.91,21.66
FliD_N,Q12PM3,97,433,94,96.91,21.71
FliD_N,Q3IDX1,96,380,93,96.88,24.47
FliD_N,D4ZI97,97,431,94,96.91,21.81
FliD_N,Q085N7,97,431,94,96.91,21.81
FliD_N,E1SUP6,97,438,94,96.91,21.46
FliD_N,K6ZNP4,101,470,98,97.03,20.85
FliD_N,G4QHW1,101,465,98,97.03,21.08
FliD_N,Q5QZT2,100,439,97,97.0,22.1
FliD_N,F2K0H4,100,447,97,97.0,21.7
FliD_N,L0GT07,97,369,94,96.91,25.47
FliD_N,G4T1M1,97,433,94,96.91,21.71
FliD_N,F9ZZE7,97,391,94,96.91,24.04
FliD_N,B8GT45,95,368,92,96.84,25.0
FliD_N,Q0AAT0,97,376,77,79.38,20.48
FliD_N,A1WUC9,97,451,94,96.91,20.84
FliD_N,M1F732,97,637,93,95.88,14.6
FliD_N,Q2SCW2,96,636,92,95.83,14.47
FliD_N,E1VPJ9,97,451,94,96.91,20.84
FliD_N,H8GMU7,97,434,94,96.91,21.66
FliD_N,I1YKN1,97,433,94,96.91,21.71
FliD_N,K0C4J8,97,370,94,96.91,25.41
FliD_N,G2IK90,98,378,95,96.94,25.13
FliD_N,D4Z5M0,97,478,97,100.0,20.29
FliD_N,M4SIG2,97,315,58,59.79,18.41
FliD_N,Q5NPT5,98,74,56,57.14,75.68
FliD_N,Q1GNZ5,98,349,72,73.47,20.63
FliD_N,D5BS35,95,717,56,58.95,7.81
FliD_N,A0KIY6,100,452,97,97.0,21.46
FliD_N,B3PGR3,98,664,98,100.0,14.76
FliD_N,W0DZG7,98,684,98,100.0,14.33
FliD_N,D3RUL8,98,672,98,100.0,14.58
FliD_N,I3Y757,98,786,95,96.94,12.09
FliD_N,K4KHN7,98,647,95,96.94,14.68
FliD_N,Q21IM1,98,666,95,96.94,14.26
FliD_N,C5BRZ4,98,667,95,96.94,14.24
FliD_N,M4U8R0,97,665,94,96.91,14.14
FliD_N,Q1IMG3,96,425,93,96.88,21.88
FliD_N,E8X612,95,438,95,100.0,21.69
FliD_N,C1F8I7,98,534,95,96.94,17.79
FliD_N,E8WW74,98,432,95,96.94,21.99
FliD_N,E8UWZ2,98,433,95,96.94,21.94
FliD_N,I3ZEG3,98,427,95,96.94,22.25
FliD_N,I0HQM1,96,384,94,97.92,24.48
FliD_N,B9TKJ8,96,312,95,98.96,30.45
FliD_N,B9TK80,94,332,94,100.0,28.31
FliD_N,F6AKJ9,94,380,94,100.0,24.74
FliD_N,A8AKF6,98,381,95,96.94,24.93
FliD_N,A1T0K4,96,386,95,98.96,24.61
FliD_N,E0SHV1,95,366,75,78.95,20.49
FliD_N,Q8Y934,99,415,96,96.97,23.13
FliD_N,A0A6L8PGK2,94,423,92,97.87,21.75
FliD_N,Q81FF2,93,451,93,100.0,20.62
FliD_N,H2FTI8,89,378,89,100.0,23.54
FliD_N,Q12I13,93,383,92,98.92,24.02
FliD_N,E1SLE1,96,378,93,96.88,24.6
FliD_N,A0LT48,95,620,92,96.84,14.84
FliD_N,I4ESX6,95,365,71,74.74,19.45
FliD_N,A6W8H4,94,414,65,69.15,15.7
FliD_N,R4M109,97,422,94,96.91,22.27
FliD_N,I0HIK3,95,446,95,100.0,21.3
FliD_N,G8S7L8,97,446,94,96.91,21.08
FliD_N,D2S9N2,96,362,70,72.92,19.34
FliD_N,C6WJR8,96,354,93,96.88,26.27
FliD_N,U5WE78,95,379,67,70.53,17.68
FliD_N,H6RTE4,95,344,68,71.58,19.77
FliD_N,A1SEQ5,95,422,92,96.84,21.8
FliD_N,C7R0K8,95,369,92,96.84,24.93
FliD_N,F8A5F6,95,380,92,96.84,24.21
FliD_N,F4GYT6,95,366,92,96.84,25.14
FliD_N,A5G8W9,96,355,68,70.83,19.15
FliD_N,Q748G5,96,356,69,71.88,19.38
FliD_N,Q39YI7,96,358,68,70.83,18.99
FliD_N,B8CYT6,94,359,91,96.81,25.35
FliD_N,E6SLP3,96,386,93,96.88,24.09
FliD_N,D3F3Y5,97,392,94,96.91,23.98
FliD_N,D1C177,96,647,93,96.88,14.37
FliD_N,C9RAZ6,96,357,76,79.17,21.29
FliD_N,D5XCU7,96,413,93,96.88,22.52
FliD_N,F0SMJ8,91,820,77,84.62,9.39
FliD_N,D8PFL7,96,390,92,95.83,23.59
FliD_N,Q2LT38,103,1016,100,97.09,9.84
FliD_N,B8FJS1,103,992,100,97.09,10.08
FliD_N,I0IGJ2,96,982,81,84.38,8.25
FliD_N,D2R3T9,96,936,81,84.38,8.65
FliD_N,Q7UU79,96,767,93,96.88,12.13
Inositol_P,Q9ZDN0,257,136,136,52.92,100.0
Inositol_P,O66669,252,138,137,54.37,99.28
Inositol_P,Q9RTQ3,261,138,138,52.87,100.0
Inositol_P,Q9VAG9,289,172,165,57.09,95.93
Inositol_P,Q55507,276,155,148,53.62,95.48
Inositol_P,Q9R6X9,282,154,154,54.61,100.0
Inositol_P,O84779,280,182,142,50.71,78.02
Inositol_P,Q9ZBG8,271,150,150,55.35,100.0
Inositol_P,P74542,253,149,141,55.73,94.63
Inositol_P,P73806,259,141,139,53.67,98.58
Inositol_P,Q9RJF5,256,139,135,52.73,97.12
Inositol_P,Q9VP62,269,142,142,52.79,100.0
Inositol_P,Q9VUW2,268,145,142,52.99,97.93
Inositol_P,Q9VUW4,265,146,143,53.96,97.95
Inositol_P,Q9VUW1,273,147,144,52.75,97.96
CEMIP_beta-hel,A0A1W1V9Q1,190,431,190,100.0,44.08
CEMIP_beta-hel,A0A559QT33,197,447,197,100.0,44.07
CEMIP_beta-hel,A0A6I4SZV1,208,419,203,97.6,48.45
CEMIP_beta-hel,A0A940G0E3,217,435,217,100.0,49.89
CEMIP_beta-hel,A0A6I4SVB0,217,482,217,100.0,45.02
CEMIP_beta-hel,A0A4T3EYI0,218,410,194,88.99,47.32
CEMIP_beta-hel,A0A0T2QG99,218,433,215,98.62,49.65
CEMIP_beta-hel,A0A844ZL79,218,431,213,97.71,49.42
CEMIP_beta-hel,A0A940FKG9,210,427,210,100.0,49.18
CEMIP_beta-hel,A0A6I4SW88,208,487,208,100.0,42.71
CEMIP_beta-hel,A0A6I4SV05,208,468,208,100.0,44.44
CEMIP_beta-hel,A0A844YVD9,209,428,209,100.0,48.83
CEMIP_beta-hel,A0A844YTV6,207,462,207,100.0,44.81
CEMIP_beta-hel,A0A7V8SWK9,213,316,213,100.0,67.41
CEMIP_beta-hel,A0A3A1PAI0,211,469,211,100.0,44.99
CEMIP_beta-hel,A0A0F7KZ46,208,469,208,100.0,44.35
CEMIP_beta-hel,A0A4V4U8L7,213,432,213,100.0,49.31
CEMIP_beta-hel,A0A4Q0YS90,208,342,208,100.0,60.82
CEMIP_beta-hel,A1ZQL1,201,432,201,100.0,46.53
CEMIP_beta-hel,A0A8J4Q1N3,220,498,220,100.0,44.18
CEMIP_beta-hel,A0A8J4Q5F0,214,483,214,100.0,44.31
CEMIP_beta-hel,F0ZML5,216,484,216,100.0,44.63
CEMIP_beta-hel,Q55D62,216,483,216,100.0,44.72
CEMIP_beta-hel,F4Q020,214,481,214,100.0,44.49
CEMIP_beta-hel,A0A151ZB31,214,481,214,100.0,44.49
CEMIP_beta-hel,F0ZUU5,215,510,215,100.0,42.16
CEMIP_beta-hel,A0A151ZCC7,215,478,215,100.0,44.98
CEMIP_beta-hel,D3BV42,213,499,213,100.0,42.69
CEMIP_beta-hel,A0A8W8MZV4,189,445,189,100.0,42.47
CEMIP_beta-hel,A0A8B8D7L3,201,598,201,100.0,33.61
CEMIP_beta-hel,A0A8W8MWE8,202,434,202,100.0,46.54
CEMIP_beta-hel,A0A8W8NM56,203,447,203,100.0,45.41
CEMIP_beta-hel,A0A3S1HB92,200,645,200,100.0,31.01
CEMIP_beta-hel,A0A433T2L3,202,508,202,100.0,39.76
CEMIP_beta-hel,R7UMD6,207,461,207,100.0,44.9
CEMIP_beta-hel,A0A8S4Q4E3,213,338,213,100.0,63.02
CEMIP_beta-hel,A0A6P5AI20,213,303,213,100.0,70.3
CEMIP_beta-hel,A0A6P4YVM6,214,434,214,100.0,49.31
CEMIP_beta-hel,A0A9J7NB30,213,258,213,100.0,82.56
CEMIP_beta-hel,A0A8B9NEI8,214,320,214,100.0,66.88
CEMIP_beta-hel,A0A9D3TAJ9,214,355,214,100.0,60.28
CEMIP_beta-hel,A0A2P6NIW8,202,437,202,100.0,46.22
CEMIP_beta-hel,D2VTR2,193,428,193,100.0,45.09
CEMIP_beta-hel,A0A0M0JHU4,206,569,206,100.0,36.2
CEMIP_beta-hel,A0A1Y2BK94,208,338,208,100.0,61.54
CEMIP_beta-hel,A0A662Y0L0,190,438,190,100.0,43.38
CEMIP_beta-hel,A0A1V9YTQ4,191,450,191,100.0,42.44
CEMIP_beta-hel,A0A5C5VY95,210,461,210,100.0,45.55
CEMIP_beta-hel,A0A3E1RF49,215,462,215,100.0,46.54
CEMIP_beta-hel,A0A4Q7NYA9,203,455,203,100.0,44.62
CEMIP_beta-hel,A0A221KJZ9,201,473,201,100.0,42.49
NotI,A9WI40,232,252,232,100.0,92.06
NotI,Q28NA7,237,226,162,68.35,71.68
NotI,Q5LUK6,237,226,162,68.35,71.68
Peptidase_S68,L8YE09,32,60,32,100.0,53.33
Peptidase_S68,U3IZX7,33,140,33,100.0,23.57
Peptidase_S68,U3K7C1,33,139,33,100.0,23.74
Peptidase_S68,G1KZ72,31,137,31,100.0,22.63
Peptidase_S68,G3NPM2,41,144,40,97.56,27.78
Peptidase_S68,M3ZNR1,41,143,40,97.56,27.97
Peptidase_S68,H2SXA6,22,114,21,95.45,18.42
Peptidase_S68,H3BYD4,33,135,32,96.97,23.7
QueG_DUF1730,I3YH89,79,174,79,100.0,45.4
QueG_DUF1730,D3RRU4,79,173,79,100.0,45.66
QueG_DUF1730,V4J8F7,79,176,79,100.0,44.89
QueG_DUF1730,L0GX77,79,173,79,100.0,45.66
QueG_DUF1730,A1WUU2,79,173,79,100.0,45.66
QueG_DUF1730,W0DYK9,78,175,78,100.0,44.57
QueG_DUF1730,H8GPY8,79,176,79,100.0,44.89
QueG_DUF1730,F9ZXJ4,79,173,79,100.0,45.66
QueG_DUF1730,G4T0W3,79,176,79,100.0,44.89
QueG_DUF1730,K0C2M4,79,173,79,100.0,45.66
QueG_DUF1730,Q609D3,79,176,79,100.0,44.89
QueG_DUF1730,Q88DC7,78,172,78,100.0,45.35
QueG_DUF1730,M5DVI1,78,175,78,100.0,44.57
QueG_DUF1730,G4QJ99,78,172,78,100.0,45.35
QueG_DUF1730,Q3IFX3,78,172,78,100.0,45.35
QueG_DUF1730,A1SZL6,78,172,78,100.0,45.35
QueG_DUF1730,Q6LM24,78,145,78,100.0,53.79
QueG_DUF1730,C4L9N5,78,172,78,100.0,45.35
QueG_DUF1730,A0KGR5,78,175,78,100.0,44.57
QueG_DUF1730,I2BDN2,78,172,78,100.0,45.35
QueG_DUF1730,H2G0J0,78,172,78,100.0,45.35
QueG_DUF1730,J7UAY3,84,180,84,100.0,46.67
QueG_DUF1730,Q7MYT6,84,178,84,100.0,47.19
QueG_DUF1730,E1SRU7,78,172,78,100.0,45.35
QueG_DUF1730,D4ZBN3,83,180,83,100.0,46.11
QueG_DUF1730,Q12RA3,83,180,83,100.0,46.11
QueG_DUF1730,Q086Y2,83,180,83,100.0,46.11
QueG_DUF1730,A1S8X1,83,272,83,100.0,30.51
QueG_DUF1730,K0CBI4,79,173,79,100.0,45.66
QueG_DUF1730,Q21H96,84,181,84,100.0,46.41
QueG_DUF1730,C5BRI3,80,177,80,100.0,45.2
QueG_DUF1730,K4KMG4,86,188,86,100.0,45.74
QueG_DUF1730,M1F9C4,78,168,78,100.0,46.43
QueG_DUF1730,B3PDD5,83,177,83,100.0,46.89
QueG_DUF1730,B8GNC1,79,176,79,100.0,44.89
QueG_DUF1730,D0KZJ3,79,173,79,100.0,45.66
QueG_DUF1730,H8L0U0,79,173,79,100.0,45.66
QueG_DUF1730,G2IZE8,79,174,79,100.0,45.4
QueG_DUF1730,Q7NRG1,78,173,78,100.0,45.09
QueG_DUF1730,C1DBT4,79,174,79,100.0,45.4
QueG_DUF1730,D8J021,87,163,87,100.0,53.37
QueG_DUF1730,G0ADC9,89,190,89,100.0,46.84
QueG_DUF1730,Q0KE28,88,190,88,100.0,46.32
QueG_DUF1730,Q1LR16,84,185,84,100.0,45.41
QueG_DUF1730,W8X8G3,84,181,84,100.0,46.41
QueG_DUF1730,I0HP85,84,178,84,100.0,47.19
QueG_DUF1730,H5WR15,84,175,84,100.0,48.0
QueG_DUF1730,A2SHE4,84,174,84,100.0,48.28
QueG_DUF1730,F5Y3N8,84,174,84,100.0,48.28
QueG_DUF1730,A1WIL1,88,175,88,100.0,50.29
QueG_DUF1730,A9BN59,88,175,88,100.0,50.29
QueG_DUF1730,Q21T93,84,187,84,100.0,44.92
QueG_DUF1730,Q128D1,87,180,87,100.0,48.33
QueG_DUF1730,A1VLG0,87,154,87,100.0,56.49
QueG_DUF1730,B1Y406,84,178,84,100.0,47.19
QueG_DUF1730,D5CR32,78,172,78,100.0,45.35
QueG_DUF1730,Q2Y602,78,174,78,100.0,44.83
QueG_DUF1730,Q1H1J0,79,173,79,100.0,45.66
QueG_DUF1730,Q3SIQ2,79,173,79,100.0,45.66
QueG_DUF1730,S6BI27,78,172,78,100.0,45.35
QueG_DUF1730,S6B5A1,79,173,79,100.0,45.66
QueG_DUF1730,D7DII8,84,189,84,100.0,44.44
QueG_DUF1730,C6WUZ5,84,178,84,100.0,47.19
QueG_DUF1730,C6XDA4,84,178,84,100.0,47.19
QueG_DUF1730,D9SDS5,79,176,79,100.0,44.89
QueG_DUF1730,G7USF6,79,173,79,100.0,45.66
QueG_DUF1730,E6WU96,78,172,78,100.0,45.35
QueG_DUF1730,Q0AB66,78,172,78,100.0,45.35
QueG_DUF1730,Q3JE80,79,173,79,100.0,45.66
QueG_DUF1730,I1YIS0,79,173,79,100.0,45.66
QueG_DUF1730,C4ZKM0,77,179,77,100.0,43.02
QueG_DUF1730,Q5P217,77,171,77,100.0,45.03
QueG_DUF1730,A1K4V7,77,176,77,100.0,43.75
QueG_DUF1730,D1C7R6,76,169,76,100.0,44.97
QueG_DUF1730,A9F3M6,75,171,75,100.0,43.86
QueG_DUF1730,H8MT39,71,160,71,100.0,44.38
QueG_DUF1730,Q1AR96,72,170,72,100.0,42.35
QueG_DUF1730,D2R4T2,74,173,74,100.0,42.77
QueG_DUF1730,Q7UQM6,78,173,78,100.0,45.09
QueG_DUF1730,E8R5X0,92,189,92,100.0,48.68
QueG_DUF1730,L0DEN8,74,165,74,100.0,44.85
QueG_DUF1730,F0SP23,79,173,79,100.0,45.66
QueG_DUF1730,D5STR4,77,170,77,100.0,45.29
QueG_DUF1730,S0EY00,79,171,79,100.0,46.2
QueG_DUF1730,A0L843,78,179,78,100.0,43.58
QueG_DUF1730,F8KXF2,74,298,74,100.0,24.83
QueG_DUF1730,D6YVS8,74,163,74,100.0,45.4
QueG_DUF1730,I3TGZ0,76,171,76,100.0,44.44
QueG_DUF1730,D5BNK6,76,171,76,100.0,44.44
QueG_DUF1730,D9QFD5,76,168,76,100.0,45.24
QueG_DUF1730,Q0ATH3,76,167,76,100.0,45.51
QueG_DUF1730,Q9A2C7,76,171,76,100.0,44.44
QueG_DUF1730,B4RBA4,76,168,76,100.0,45.24
QueG_DUF1730,F8J8N4,76,165,76,100.0,46.06
QueG_DUF1730,A7HPJ0,76,178,76,100.0,42.7
QueG_DUF1730,A8LMW5,76,172,76,100.0,44.19
QueG_DUF1730,Q16DZ9,79,171,79,100.0,46.2
QueG_DUF1730,Q1GCS8,78,173,78,100.0,45.09
QueG_DUF1730,D5ANY6,76,168,76,100.0,45.24
QueG_DUF1730,S5Y2V4,77,175,77,100.0,44.0
QueG_DUF1730,Q28VS1,76,172,76,100.0,44.19
QueG_DUF1730,W8RQN2,77,169,77,100.0,45.56
QueG_DUF1730,Q3IYQ7,74,168,74,100.0,44.05
QueG_DUF1730,A1B4D7,76,171,76,100.0,44.44
QueG_DUF1730,Q2RXR1,76,171,76,100.0,44.44
QueG_DUF1730,A5FY71,75,170,75,100.0,44.12
QueG_DUF1730,Q5FR11,75,167,75,100.0,44.91
QueG_DUF1730,A9HBJ5,81,179,81,100.0,45.25
QueG_DUF1730,Q0BVF9,76,181,76,100.0,41.99
QueG_DUF1730,F2J6U4,76,167,76,100.0,45.51
QueG_DUF1730,A6WYK0,76,180,76,100.0,42.22
QueG_DUF1730,Q92SP4,76,184,76,100.0,41.3
QueG_DUF1730,B9JZB4,76,182,76,100.0,41.76
QueG_DUF1730,B8EJ74,82,156,82,100.0,52.56
QueG_DUF1730,B8IMS3,76,171,76,100.0,44.44
QueG_DUF1730,G4R994,76,173,76,100.0,43.93
QueG_DUF1730,B2IDU1,84,182,84,100.0,46.15
QueG_DUF1730,E0TI55,76,178,76,100.0,42.7
QueG_DUF1730,V6F0M3,76,168,76,100.0,45.24
QueG_DUF1730,Q1GP49,77,169,77,100.0,45.56
QueG_DUF1730,Q2GBV8,77,169,77,100.0,45.56
QueG_DUF1730,F6IGA6,86,181,86,100.0,47.51
QueG_DUF1730,Q2N6W3,77,175,77,100.0,44.0
QueG_DUF1730,W0AGC3,71,175,71,100.0,40.57
QueG_DUF1730,M4S1Z8,76,171,76,100.0,44.44
QueG_DUF1730,G2IJG5,76,168,76,100.0,45.24
QueG_DUF1730,Q89WH3,76,174,76,100.0,43.68
QueG_DUF1730,A4YJM4,76,125,76,100.0,60.8
QueG_DUF1730,A7IGB1,81,173,81,100.0,46.82
QueG_DUF1730,E3HYR5,76,179,76,100.0,42.46
QueG_DUF1730,A8I1X5,77,172,77,100.0,44.77
QueG_DUF1730,V5SAZ5,76,168,76,100.0,45.24
QueG_DUF1730,Q6MM28,75,170,75,100.0,44.12
QueG_DUF1730,D1CFG3,76,170,76,100.0,44.71
QueG_DUF1730,D9RXZ5,77,167,77,100.0,46.11
QueG_DUF1730,F4LWE2,81,171,81,100.0,47.37
QueG_DUF1730,C8WS72,81,176,81,100.0,46.02
QueG_DUF1730,Q189A8,71,161,71,100.0,44.1
QueG_DUF1730,F2JJA1,70,178,70,100.0,39.33
QueG_DUF1730,B3QWB9,72,157,72,100.0,45.86
QueG_DUF1730,Q67MF6,78,172,78,100.0,45.35
QueG_DUF1730,A6TU90,77,167,77,100.0,46.11
QueG_DUF1730,A8MEX5,78,168,78,100.0,46.43
QueG_DUF1730,K8E359,79,169,79,100.0,46.75
QueG_DUF1730,Q38ZP1,80,170,80,100.0,47.06
QueG_DUF1730,A0A2H6CVR9,82,172,82,100.0,47.67
QueG_DUF1730,Q5L2R3,78,171,78,100.0,45.61
QueG_DUF1730,Q65M51,78,171,78,100.0,45.61
QueG_DUF1730,E6TTI3,78,173,78,100.0,45.09
QueG_DUF1730,Q9KE38,78,171,78,100.0,45.61
QueG_DUF1730,D3FV53,78,171,78,100.0,45.61
QueG_DUF1730,U5L8Z9,78,171,78,100.0,45.61
QueG_DUF1730,N0AVL7,78,171,78,100.0,45.61
QueG_DUF1730,K0J464,78,173,78,100.0,45.09
QueG_DUF1730,C0Z694,78,175,78,100.0,44.57
QueG_DUF1730,H6NSM9,78,172,78,100.0,45.35
QueG_DUF1730,L0EHE2,78,174,78,100.0,44.83
QueG_DUF1730,F2EZY1,78,171,78,100.0,45.61
QueG_DUF1730,Q8CUM2,78,171,78,100.0,45.61
QueG_DUF1730,I0JJX2,78,171,78,100.0,45.61
QueG_DUF1730,Q5HN80,78,172,78,100.0,45.35
QueG_DUF1730,Q5WI04,78,171,78,100.0,45.61
QueG_DUF1730,B9E7X1,78,172,78,100.0,45.35
QueG_DUF1730,Q8R956,74,164,74,100.0,45.12
QueG_DUF1730,Q5M457,77,167,77,100.0,46.11
QueG_DUF1730,Q8E145,79,169,79,100.0,46.75
QueG_DUF1730,Q8DTK8,79,170,79,100.0,46.47
QueG_DUF1730,L0K5R4,79,171,79,100.0,46.2
QueG_DUF1730,D9QSE4,75,167,75,100.0,44.91
QueG_DUF1730,A5GHL8,71,169,71,100.0,42.01
QueG_DUF1730,Q7V9E2,72,168,72,100.0,42.86
QueG_DUF1730,Q7VEK5,73,169,73,100.0,43.2
QueG_DUF1730,U5QIV1,73,162,73,100.0,45.06
QueG_DUF1730,Q2JLB0,74,159,74,100.0,46.54
QueG_DUF1730,K9UH96,74,169,74,100.0,43.79
QueG_DUF1730,K9S9W5,74,164,74,100.0,45.12
QueG_DUF1730,K9TIL4,74,164,74,100.0,45.12
QueG_DUF1730,K9U246,74,195,74,100.0,37.95
QueG_DUF1730,K9W326,74,164,74,100.0,45.12
QueG_DUF1730,K9XDD9,74,163,74,100.0,45.4
QueG_DUF1730,K9Q805,74,164,74,100.0,45.12
QueG_DUF1730,Q8YMJ0,74,313,74,100.0,23.64
QueG_DUF1730,K9V8M4,74,164,74,100.0,45.12
QueG_DUF1730,K9R7T4,74,163,74,100.0,45.4
QueG_DUF1730,K7WY72,74,164,74,100.0,45.12
QueG_DUF1730,K8GPX4,74,168,74,100.0,44.05
QueG_DUF1730,K9SQ84,78,168,78,100.0,46.43
QueG_DUF1730,K9YQ25,74,167,74,100.0,44.31
QueG_DUF1730,K9SPL2,74,162,74,100.0,45.68
QueG_DUF1730,K9Z7Q0,74,168,74,100.0,44.05
QueG_DUF1730,K9XX60,74,165,74,100.0,44.85
QueG_DUF1730,B7JV32,74,169,74,100.0,43.79
QueG_DUF1730,K9TB05,74,165,74,100.0,44.85
QueG_DUF1730,B7KL35,74,163,74,100.0,45.4
QueG_DUF1730,B1WR45,74,170,74,100.0,43.53
QueG_DUF1730,K9Y860,74,165,74,100.0,44.85
QueG_DUF1730,K9RWI8,74,311,74,100.0,23.79
QueG_DUF1730,B2UNG6,70,164,70,100.0,42.68
QueG_DUF1730,D8PCC1,74,179,74,100.0,41.34
QueG_DUF1730,Q5SL07,73,164,73,100.0,44.51
QueG_DUF1730,E8UAD1,73,166,73,100.0,43.98
QueG_DUF1730,K9ZXF1,73,166,73,100.0,43.98
QueG_DUF1730,F0RNX4,73,169,73,100.0,43.2
QueG_DUF1730,C1CWQ4,73,166,73,100.0,43.98
QueG_DUF1730,D7BEL2,73,165,73,100.0,44.24
QueG_DUF1730,F2NQB9,73,165,73,100.0,44.24
QueG_DUF1730,E4U884,73,165,73,100.0,44.24
QueG_DUF1730,I0ALW3,74,165,74,100.0,44.85
QueG_DUF1730,I6Z3C3,74,165,74,100.0,44.85
QueG_DUF1730,C1F530,83,192,83,100.0,43.23
QueG_DUF1730,E8X1U3,86,200,86,100.0,43.0
QueG_DUF1730,I3ZGC1,91,202,91,100.0,45.05
QueG_DUF1730,E8V469,83,184,83,100.0,45.11
QueG_DUF1730,Q1IIW8,81,179,81,100.0,45.25
QueG_DUF1730,E8MYJ5,77,170,77,100.0,45.29
QueG_DUF1730,H9UIS3,71,165,71,100.0,43.03
QueG_DUF1730,B1ZZW0,74,166,74,100.0,44.58
QueG_DUF1730,I0ID47,82,187,82,100.0,43.85
QueG_DUF1730,E1X5H0,83,181,83,100.0,45.86
QueG_DUF1730,H1XPY3,74,168,74,100.0,44.05
QueG_DUF1730,B0SMS0,75,179,75,100.0,41.9
QueG_DUF1730,Q8F3F3,75,170,75,100.0,44.12
QueG_DUF1730,H6LC11,79,169,79,100.0,46.75
QueG_DUF1730,B2A678,80,192,80,100.0,41.67
QueG_DUF1730,W0E6Z1,73,169,73,100.0,43.2
QueG_DUF1730,Q24Y07,73,171,73,100.0,42.69
QueG_DUF1730,A0A068NTV0,71,161,71,100.0,44.1
QueG_DUF1730,F3ZQH2,71,167,71,100.0,42.51
QueG_DUF1730,F2IB84,72,169,72,100.0,42.6
QueG_DUF1730,J9R396,73,169,73,100.0,43.2
QueG_DUF1730,G0L5U1,72,168,72,100.0,42.86
QueG_DUF1730,F0RCK0,72,167,72,100.0,43.11
QueG_DUF1730,A4AMK2,72,170,72,100.0,42.35
QueG_DUF1730,W0F6K4,72,164,72,100.0,43.9
QueG_DUF1730,H6L351,73,168,73,100.0,43.45
QueG_DUF1730,F4L4H9,73,171,73,100.0,42.69
QueG_DUF1730,C6XW19,73,172,73,100.0,42.44
QueG_DUF1730,F0S927,73,171,73,100.0,42.69
QueG_DUF1730,H1Y387,73,171,73,100.0,42.69
QueG_DUF1730,F6GIS7,73,169,73,100.0,43.2
QueG_DUF1730,G8R2B0,73,169,73,100.0,43.2
QueG_DUF1730,I0K9E9,76,172,76,100.0,44.19
QueG_DUF1730,C6W6W4,74,174,74,100.0,42.53
QueG_DUF1730,L0FUX8,74,175,74,100.0,42.29
QueG_DUF1730,A3HU74,74,170,74,100.0,43.53
QueG_DUF1730,I3Z3L7,74,170,74,100.0,43.53
QueG_DUF1730,E4TL50,73,169,73,100.0,43.2
QueG_DUF1730,A0A6N4SMZ9,75,175,75,100.0,42.86
QueG_DUF1730,G2Z4J9,72,168,72,100.0,42.86
QueG_DUF1730,A4CG98,72,167,72,100.0,43.11
QueG_DUF1730,T2KHQ6,72,168,72,100.0,42.86
QueG_DUF1730,W8F4W0,74,169,74,100.0,43.79
QueG_DUF1730,H8XQ44,72,167,72,100.0,43.11
QueG_DUF1730,F0NYU4,72,176,72,100.0,40.91
QueG_DUF1730,I4AHK3,73,168,73,100.0,43.45
QueG_DUF1730,A6LGH1,73,152,73,100.0,48.03
QueG_DUF1730,Q7MWW2,73,169,73,100.0,43.2
QueG_DUF1730,F4KKX1,73,167,73,100.0,43.71
QueG_DUF1730,B4SDT4,73,169,73,100.0,43.2
QueG_DUF1730,F9D084,83,181,83,100.0,45.86
QueG_DUF1730,E1VGY9,78,175,78,100.0,44.57
QueG_DUF1730,Q2SBB5,79,176,79,100.0,44.89
Vgb_lyase,A0A419HRX8,288,288,288,100.0,100.0
Vgb_lyase,A0A918EH30,284,286,284,100.0,99.3
Vgb_lyase,A0A429RN49,292,295,292,100.0,98.98
Vgb_lyase,A0A286E6U2,290,288,288,99.31,100.0
Vgb_lyase,A0A1E7KAG3,288,288,288,100.0,100.0
Vgb_lyase,G8XDY1,289,289,289,100.0,100.0
Vgb_lyase,J1ZMY6,289,289,289,100.0,100.0
Vgb_lyase,A0A6G2B6W3,290,289,289,99.66,100.0
Vgb_lyase,A0A1H9FNU2,289,289,289,100.0,100.0
Vgb_lyase,A0A2N5XHS5,292,289,289,98.97,100.0
Vgb_lyase,A0A919HB95,290,288,288,99.31,100.0
Vgb_lyase,A0A2L0NBA8,289,289,289,100.0,100.0
Vgb_lyase,A0A1E7N7N4,289,289,289,100.0,100.0
Vgb_lyase,A0A6N7KJQ0,289,287,287,99.31,100.0
Vgb_lyase,A0A841FZB3,292,292,292,100.0,100.0
Vgb_lyase,A0A2T0LYX8,289,289,289,100.0,100.0
Vgb_lyase,H5X5M7,287,287,287,100.0,100.0
Vgb_lyase,A0A1V2Q3S9,289,292,288,99.65,98.63
Vgb_lyase,K0K0D0,283,283,283,100.0,100.0
Vgb_lyase,A0A2T0Q539,288,292,288,100.0,98.63
Vgb_lyase,A0A1Q3HAT0,288,286,286,99.31,100.0
Vgb_lyase,A0A848LEM0,289,289,289,100.0,100.0
Vgb_lyase,A0A4P6JWA3,289,291,289,100.0,99.31
Vgb_lyase,A0A3M8DPK3,289,289,289,100.0,100.0
Vgb_lyase,A0A937FEV0,289,289,289,100.0,100.0
Vgb_lyase,A0A841KMK2,289,291,289,100.0,99.31
